id,plume_id,label,latitude,longitude,datetime,availability_set,actual_overlap,base_avg_score,ada_score_inferred,ada_pred_inferred,inference_bucket,pred_prob1_s2,pred_prob1_l89,pred_prob1_emit,pred_prob1_s5p
254,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.3424814550042052,0.3289746601778822,0,S2|y=0|pred=0|random_seed=20260525,0.3424814550042052,,,
262,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.7501566235760911,0.7101237880886426,1,S2|y=1|pred=1|random_seed=20260525,0.7501566235760911,,,
267,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.8644572763343146,0.96550398199446,1,S2|y=1|pred=1|random_seed=20260525,0.8644572763343146,,,
274,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.5550792525278382,0.4887625440510152,1,S2|y=1|pred=0|random_seed=20260525,0.5550792525278382,,,
280,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.4976621530698066,0.569931959833795,1,S2|y=1|pred=1|random_seed=20260525,0.4976621530698066,,,
289,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.9728194035581724,0.6951217105263158,1,S2|y=1|pred=1|random_seed=20260525,0.9728194035581724,,,
297,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.4910185449957948,0.7189181094182826,1,S2|y=1|pred=1|random_seed=20260525,0.4910185449957948,,,
305,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.6542462434404198,0.5912280124653739,1,S2|y=1|pred=1|random_seed=20260525,0.6542462434404198,,,
313,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.7343844105977217,0.89885682132964,0,S2|y=1|pred=1|random_seed=20260525,0.7343844105977217,,,
315,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.8783138359145015,0.7561646468144044,0,S2|y=1|pred=1|random_seed=20260525,0.8783138359145015,,,
322,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.5697659285805708,0.8920455332409972,1,S2|y=1|pred=1|random_seed=20260525,0.5697659285805708,,,
331,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.4801789739276703,0.8176386772853186,1,S2|y=1|pred=1|random_seed=20260525,0.4801789739276703,,,
339,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.5642105337258415,0.7087442867036011,0,S2|y=1|pred=1|random_seed=20260525,0.5642105337258415,,,
347,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.7230820555484448,0.6664970567867037,0,S2|y=1|pred=1|random_seed=20260525,0.7230820555484448,,,
355,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.8096057340330218,0.7814267659279779,0,S2|y=1|pred=1|random_seed=20260525,0.8096057340330218,,,
363,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.8917234097017791,0.9871449099722992,1,S2|y=1|pred=1|random_seed=20260525,0.8917234097017791,,,
371,GAO20191020t165717p0000-A,1,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.975437463202355,0.7411625692520776,1,S2|y=1|pred=1|random_seed=20260525,0.975437463202355,,,
379,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.5959465250223985,0.1529739889243161,0,S2|y=0|pred=0|random_seed=20260525,0.5959465250223985,,,
387,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.26919196804037,0.2052894781003524,0,S2|y=0|pred=0|random_seed=20260525,0.26919196804037,,,
394,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.1599570647603027,0.3750223191810706,0,S2|y=0|pred=0|random_seed=20260525,0.1599570647603027,,,
404,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.2908011774600504,0.5125102146814404,0,S2|y=0|pred=1|random_seed=20260525,0.2908011774600504,,,
410,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.2679331791421362,0.3878922638026514,0,S2|y=0|pred=0|random_seed=20260525,0.2679331791421362,,,
417,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.1586982758620689,0.040738043295855,0,S2|y=0|pred=0|random_seed=20260525,0.1586982758620689,,,
428,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.2014970984020185,0.3416774626615204,0,S2|y=0|pred=0|random_seed=20260525,0.2014970984020185,,,
436,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.6364306668373224,0.2430636012753817,0,S2|y=0|pred=0|random_seed=20260525,0.6364306668373224,,,
446,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.1349910849453322,0.0532737036415505,0,S2|y=0|pred=0|random_seed=20260525,0.1349910849453322,,,
453,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.0226791421362489,0.5217356301939058,0,S2|y=0|pred=1|random_seed=20260525,0.0226791421362489,,,
461,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.3326209419680404,0.546739092797784,0,S2|y=0|pred=1|random_seed=20260525,0.3326209419680404,,,
470,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.0428197645079899,0.2413921798959556,0,S2|y=0|pred=0|random_seed=20260525,0.0428197645079899,,,
477,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.5709791757327531,0.053942272193321,0,S2|y=0|pred=0|random_seed=20260525,0.5709791757327531,,,
485,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.24275740117746,0.1159520053700285,0,S2|y=0|pred=0|random_seed=20260525,0.24275740117746,,,
494,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.591221246640215,0.059457962745427,0,S2|y=0|pred=0|random_seed=20260525,0.591221246640215,,,
503,GAO20191020t165717p0000-A,0,31.8592427,-101.72182,2019-10-20T16:57:17Z,S2,False,0.1761814550042052,0.2370464843094478,0,S2|y=0|pred=0|random_seed=20260525,0.1761814550042052,,,
514,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.701307461922437,0.8557474030470914,1,S2|y=1|pred=1|random_seed=20260525,0.701307461922437,,,
523,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.5347094713938307,0.4906846786373552,0,S2|y=1|pred=0|random_seed=20260525,0.5347094713938307,,,
537,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.5586551388711123,0.7117619459833795,1,S2|y=1|pred=1|random_seed=20260525,0.5586551388711123,,,
548,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.6905798028926149,0.4568383957039771,1,S2|y=1|pred=0|random_seed=20260525,0.6905798028926149,,,
560,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.4945151808242221,0.6825337603878117,1,S2|y=1|pred=1|random_seed=20260525,0.4945151808242221,,,
570,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.798303378983745,0.7701320983379502,1,S2|y=1|pred=1|random_seed=20260525,0.798303378983745,,,
582,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.6812569563547933,0.9008398545706372,0,S2|y=1|pred=1|random_seed=20260525,0.6812569563547933,,,
592,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.9061546653014207,0.4792354421882866,1,S2|y=1|pred=0|random_seed=20260525,0.9061546653014207,,,
600,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.9893578778958148,0.9231705332409972,1,S2|y=1|pred=1|random_seed=20260525,0.9893578778958148,,,
608,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.5092312811980033,0.7591823060941829,1,S2|y=1|pred=1|random_seed=20260525,0.5092312811980033,,,
616,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.6694437603993344,0.7398692867036011,1,S2|y=1|pred=1|random_seed=20260525,0.6694437603993344,,,
624,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.7507951747088186,0.9462771814404431,1,S2|y=1|pred=1|random_seed=20260525,0.7507951747088186,,,
633,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.6645907717906054,0.8720427631578946,1,S2|y=1|pred=1|random_seed=20260525,0.6645907717906054,,,
641,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.74479279406118,0.8022917243767314,1,S2|y=1|pred=1|random_seed=20260525,0.74479279406118,,,
648,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.0061050883095037,0.7898762119113574,1,S2|y=1|pred=1|random_seed=20260525,0.0061050883095037,,,
657,GAO20191020t165717p0000-F,1,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.9134980033277872,0.7690112534626039,1,S2|y=1|pred=1|random_seed=20260525,0.9134980033277872,,,
664,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.1699574432296047,0.2415593220338983,1,S2|y=0|pred=0|random_seed=20260525,0.1699574432296047,,,
672,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.6062271982593114,0.4417956032891424,0,S2|y=0|pred=0|random_seed=20260525,0.6062271982593114,,,
682,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.1012135828427249,0.3794515858365497,1,S2|y=0|pred=0|random_seed=20260525,0.1012135828427249,,,
690,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.4133932296047098,0.363573082732002,0,S2|y=0|pred=0|random_seed=20260525,0.4133932296047098,,,
699,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.1239417157275021,0.2515042792414835,0,S2|y=0|pred=0|random_seed=20260525,0.1239417157275021,,,
707,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.4350723717409588,0.0522708508138949,0,S2|y=0|pred=0|random_seed=20260525,0.4350723717409588,,,
715,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.2334563498738435,0.2947105218996476,0,S2|y=0|pred=0|random_seed=20260525,0.2334563498738435,,,
723,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.0328893187552565,0.1619996643732169,0,S2|y=0|pred=0|random_seed=20260525,0.0328893187552565,,,
731,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.3434605130361648,0.3354096324886725,0,S2|y=0|pred=0|random_seed=20260525,0.3434605130361648,,,
740,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.0524704793944491,0.3411760362476925,0,S2|y=0|pred=0|random_seed=20260525,0.0524704793944491,,,
748,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.3654893187552565,0.2284386642054036,0,S2|y=0|pred=0|random_seed=20260525,0.3654893187552565,,,
756,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.1652719512195122,0.2521728477932539,0,S2|y=0|pred=0|random_seed=20260525,0.1652719512195122,,,
762,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.1431732127838519,0.4519077026346702,0,S2|y=0|pred=0|random_seed=20260525,0.1431732127838519,,,
771,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.3641605971404541,0.1733653297533143,1,S2|y=0|pred=0|random_seed=20260525,0.3641605971404541,,,
779,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.1640830950378469,0.3746880349051854,0,S2|y=0|pred=0|random_seed=20260525,0.1640830950378469,,,
787,GAO20191020t165717p0000-F,0,31.846346,-102.01765,2019-10-20T16:57:17Z,S2,False,0.5997778318187637,0.1106870280248363,0,S2|y=0|pred=0|random_seed=20260525,0.5997778318187637,,,
513,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.8724391654934085,0.5808817520775623,1,S2|y=1|pred=1|random_seed=20260525,0.8724391654934085,,,
521,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.9576857417125304,0.4989582144655143,0,S2|y=1|pred=0|random_seed=20260525,0.9576857417125304,,,
533,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.8373188531933956,0.7660798130193907,1,S2|y=1|pred=1|random_seed=20260525,0.8373188531933956,,,
546,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.4687799411269975,0.5669143005540166,1,S2|y=1|pred=1|random_seed=20260525,0.4687799411269975,,,
558,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.915796787405606,0.8026365997229916,1,S2|y=1|pred=1|random_seed=20260525,0.915796787405606,,,
569,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.9707121848201716,0.8196217105263157,1,S2|y=1|pred=1|random_seed=20260525,0.9707121848201716,,,
583,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.9948494176372712,0.5870895083102493,0,S2|y=1|pred=1|random_seed=20260525,0.9948494176372712,,,
594,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.4834658116063919,0.5742429016620498,0,S2|y=1|pred=1|random_seed=20260525,0.4834658116063919,,,
602,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.5679141302956611,0.9415351454293628,1,S2|y=1|pred=1|random_seed=20260525,0.5679141302956611,,,
610,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.7258278254191731,0.7914281509695291,1,S2|y=1|pred=1|random_seed=20260525,0.7258278254191731,,,
619,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.5618478945347498,0.6806369459833794,1,S2|y=1|pred=1|random_seed=20260525,0.5618478945347498,,,
628,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.4721367115222876,0.7315922783933518,0,S2|y=1|pred=1|random_seed=20260525,0.4721367115222876,,,
637,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.9492568667605272,0.4912696761201544,1,S2|y=1|pred=0|random_seed=20260525,0.9492568667605272,,,
644,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.7159941379751695,0.2157358617217654,1,S2|y=1|pred=0|random_seed=20260525,0.7159941379751695,,,
652,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.8007298732881095,0.8725600761772854,1,S2|y=1|pred=1|random_seed=20260525,0.8007298732881095,,,
659,GAO20191020t171158p0000-A,1,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.4911584104289319,0.4813247189125692,1,S2|y=1|pred=0|random_seed=20260525,0.4911584104289319,,,
668,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.3229702270815812,0.3986729316999496,0,S2|y=0|pred=0|random_seed=20260525,0.3229702270815812,,,
676,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.1257599663582842,0.1770424567880517,0,S2|y=0|pred=0|random_seed=20260525,0.1257599663582842,,,
684,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.4365409587888982,0.3480288639033395,0,S2|y=0|pred=0|random_seed=20260525,0.4365409587888982,,,
692,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.2349948696383515,0.0670629300218157,0,S2|y=0|pred=0|random_seed=20260525,0.2349948696383515,,,
698,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.2112876787216148,0.1058399060245007,0,S2|y=0|pred=0|random_seed=20260525,0.2112876787216148,,,
708,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.3444395710681245,0.2954626615203893,0,S2|y=0|pred=0|random_seed=20260525,0.3444395710681245,,,
716,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.1454110597140454,0.353126699110589,0,S2|y=0|pred=0|random_seed=20260525,0.1454110597140454,,,
724,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.5815791245360297,0.4305970800469877,0,S2|y=0|pred=0|random_seed=20260525,0.5815791245360297,,,
732,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.2549256938603869,0.0248595401913072,0,S2|y=0|pred=0|random_seed=20260525,0.2549256938603869,,,
739,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.1444320016820857,0.1370954858197684,0,S2|y=0|pred=0|random_seed=20260525,0.1444320016820857,,,
747,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.5802381671573019,0.4443863064272529,0,S2|y=0|pred=0|random_seed=20260525,0.5802381671573019,,,
753,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.4333939865433137,0.0307930860882698,0,S2|y=0|pred=0|random_seed=20260525,0.4333939865433137,,,
760,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.3181448696383516,0.2732327571740224,0,S2|y=0|pred=0|random_seed=20260525,0.3181448696383516,,,
766,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.2961859966358284,0.5373412396121884,0,S2|y=0|pred=1|random_seed=20260525,0.2961859966358284,,,
775,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.6417944963522334,0.2601120993455277,1,S2|y=0|pred=0|random_seed=20260525,0.6417944963522334,,,
782,GAO20191020t171158p0000-A,0,31.8803317,-101.34136,2019-10-20T17:11:58Z,S2,False,0.4097567283431455,0.0029639201208256,1,S2|y=0|pred=0|random_seed=20260525,0.4097567283431455,,,
529,GAO20191020t171158p0000-F,1,31.8836443,-101.85904,2019-10-20T17:11:58Z,S2,False,0.4745843566021867,0.7370240650969528,1,S2|y=1|pred=1|random_seed=20260525,0.4745843566021867,,,
541,GAO20191020t171158p0000-F,1,31.8836443,-101.85904,2019-10-20T17:11:58Z,S2,False,0.9212883271470628,0.5694146468144045,1,S2|y=1|pred=1|random_seed=20260525,0.9212883271470628,,,
553,GAO20191020t171158p0000-F,1,31.8836443,-101.85904,2019-10-20T17:11:58Z,S2,False,0.8032202227057468,0.9001501038781163,1,S2|y=1|pred=1|random_seed=20260525,0.8032202227057468,,,
564,GAO20191020t171158p0000-F,1,31.8836443,-101.85904,2019-10-20T17:11:58Z,S2,False,0.8567308076283118,0.9009260734072022,1,S2|y=1|pred=1|random_seed=20260525,0.8567308076283118,,,
574,GAO20191020t171158p0000-F,1,31.8836443,-101.85904,2019-10-20T17:11:58Z,S2,False,0.5203420709074619,0.4612676623594563,1,S2|y=1|pred=0|random_seed=20260525,0.5203420709074619,,,
