id,plume_id,label,latitude,longitude,datetime,availability_set,actual_overlap,base_avg_score_uncalibrated,base_avg_score_calibrated,base_pred_calibrated,ada_score_inferred,ada_pred_inferred,inference_bucket,pred_prob1_s2,pred_prob1_l89,pred_prob1_emit,pred_prob1_s5p,base_prob1_s2_cal,base_prob1_l89_cal,base_prob1_emit_cal,base_prob1_s5p_cal
383,GAO20191020t163829p0000-C,0,31.826375,-102.10681,2019-10-20T16:38:29Z,S2,False,0.1237266946019226,0.1237266946019226,0,0.4180412470952749,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.1237266946019226,,,,0.1237266946019226,,,
389,GAO20191020t163829p0000-C,0,31.826375,-102.10681,2019-10-20T16:38:29Z,S2,False,0.1025754005422726,0.1025754005422726,0,0.2367399302865995,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.1025754005422726,,,,0.1025754005422726,,,
397,GAO20191020t163829p0000-C,0,31.826375,-102.10681,2019-10-20T16:38:29Z,S2,False,0.3733611535617451,0.3733611535617451,0,0.1143615414407436,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.3733611535617451,,,,0.3733611535617451,,,
407,GAO20191020t163829p0000-C,0,31.826375,-102.10681,2019-10-20T16:38:29Z,S2,False,0.0402897584421986,0.0402897584421986,0,0.5525523731587562,1,S2|y=0|pred=1|random_seed=20260525|image_targets_soft_regularized,0.0402897584421986,,,,0.0402897584421986,,,
415,GAO20191020t163829p0000-C,0,31.826375,-102.10681,2019-10-20T16:38:29Z,S2,False,0.3142113137786542,0.3142113137786542,0,0.6688610474631751,1,S2|y=0|pred=1|random_seed=20260525|image_targets_soft_regularized,0.3142113137786542,,,,0.3142113137786542,,,
423,GAO20191020t163829p0000-C,0,31.826375,-102.10681,2019-10-20T16:38:29Z,S2,False,0.1421725905841755,0.1421725905841755,0,0.1280555770720371,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.1421725905841755,,,,0.1421725905841755,,,
432,GAO20191020t163829p0000-C,0,31.826375,-102.10681,2019-10-20T16:38:29Z,S2,False,0.3327801824007887,0.3327801824007887,0,0.3053065453137103,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.3327801824007887,,,,0.3327801824007887,,,
442,GAO20191020t163829p0000-C,0,31.826375,-102.10681,2019-10-20T16:38:29Z,S2,False,0.679238782924614,0.679238782924614,1,0.2739645623547637,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.679238782924614,,,,0.679238782924614,,,
452,GAO20191020t163829p0000-C,0,31.826375,-102.10681,2019-10-20T16:38:29Z,S2,False,0.1210212965245255,0.1210212965245255,0,0.0240966305189775,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.1210212965245255,,,,0.1210212965245255,,,
460,GAO20191020t163829p0000-C,0,31.826375,-102.10681,2019-10-20T16:38:29Z,S2,False,0.3901469189055953,0.3901469189055953,0,0.4485152982184353,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.3901469189055953,,,,0.3901469189055953,,,
467,GAO20191020t163829p0000-C,0,31.826375,-102.10681,2019-10-20T16:38:29Z,S2,False,0.2931829923588859,0.2931829923588859,0,0.0494595274980635,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.2931829923588859,,,,0.2931829923588859,,,
475,GAO20191020t163829p0000-C,0,31.826375,-102.10681,2019-10-20T16:38:29Z,S2,False,0.1196071111658861,0.1196071111658861,0,0.7378148936170212,1,S2|y=0|pred=1|random_seed=20260525|image_targets_soft_regularized,0.1196071111658861,,,,0.1196071111658861,,,
484,GAO20191020t163829p0000-C,0,31.826375,-102.10681,2019-10-20T16:38:29Z,S2,False,0.311567402021198,0.311567402021198,0,0.2348111928737413,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.311567402021198,,,,0.311567402021198,,,
298,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.9304257947320618,0.9304257947320618,1,0.8385559738134206,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.9304257947320618,,,,0.9304257947320618,,,
307,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.8259029972752043,0.8259029972752043,1,0.669839116202946,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.8259029972752043,,,,0.8259029972752043,,,
317,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.4588886245994577,0.4588886245994577,0,0.8674090016366612,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.4588886245994577,,,,0.4588886245994577,,,
326,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.985632561307902,0.985632561307902,1,0.7654453355155483,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.985632561307902,,,,0.985632561307902,,,
333,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.7160181198910082,0.7160181198910082,1,0.68760736497545,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.7160181198910082,,,,0.7160181198910082,,,
342,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.5404288828337874,0.5404288828337874,1,0.6206096563011456,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.5404288828337874,,,,0.5404288828337874,,,
350,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.709372161671208,0.709372161671208,1,0.3857348954298993,0,S2|y=1|pred=0|random_seed=20260525|image_targets_soft_regularized,0.709372161671208,,,,0.709372161671208,,,
357,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.0072101183140251,0.0072101183140251,0,0.6294937806873977,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.0072101183140251,,,,0.0072101183140251,,,
364,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.7389013623978201,0.7389013623978201,1,0.7219212765957447,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.7389013623978201,,,,0.7389013623978201,,,
372,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.8355698455949137,0.8355698455949137,1,0.8299978723404255,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.8355698455949137,,,,0.8355698455949137,,,
380,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.933748773841962,0.933748773841962,1,0.6505222585924714,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.933748773841962,,,,0.933748773841962,,,
388,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.4150488784816367,0.4150488784816367,0,0.948181178396072,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.4150488784816367,,,,0.4150488784816367,,,
396,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.4910459699285186,0.4910459699285186,0,0.9472031096563012,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.4910459699285186,,,,0.4910459699285186,,,
404,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.5850625340599455,0.5850625340599455,1,0.48410050348567,0,S2|y=1|pred=0|random_seed=20260525|image_targets_soft_regularized,0.5850625340599455,,,,0.5850625340599455,,,
411,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.9567830608537692,0.9567830608537692,1,0.6563091653027824,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.9567830608537692,,,,0.9567830608537692,,,
419,GAO20191020t165717p0000-D,1,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.4317731575055459,0.4317731575055459,0,0.6475880523731588,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.4317731575055459,,,,0.4317731575055459,,,
427,GAO20191020t165717p0000-D,0,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.2749215553364555,0.2749215553364555,0,0.6594878887070377,1,S2|y=0|pred=1|random_seed=20260525|image_targets_soft_regularized,0.2749215553364555,,,,0.2749215553364555,,,
436,GAO20191020t165717p0000-D,0,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.0200607591816613,0.0200607591816613,0,0.044444810224632,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.0200607591816613,,,,0.0200607591816613,,,
445,GAO20191020t165717p0000-D,0,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.2173703598718264,0.2173703598718264,0,0.0766547250193648,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.2173703598718264,,,,0.2173703598718264,,,
453,GAO20191020t165717p0000-D,0,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.0384451688439733,0.0384451688439733,0,0.0146458171959721,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.0384451688439733,,,,0.0384451688439733,,,
465,GAO20191020t165717p0000-D,0,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.6781059491371481,0.6781059491371481,1,0.1372170797831138,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.6781059491371481,,,,0.6781059491371481,,,
476,GAO20191020t165717p0000-D,0,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.0375228740448607,0.0375228740448607,0,0.5104954173486088,1,S2|y=0|pred=1|random_seed=20260525|image_targets_soft_regularized,0.0375228740448607,,,,0.0375228740448607,,,
487,GAO20191020t165717p0000-D,0,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.0761362829677101,0.0761362829677101,0,0.200961851278079,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.0761362829677101,,,,0.0761362829677101,,,
494,GAO20191020t165717p0000-D,0,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.6511445049954587,0.6511445049954587,1,0.3079103408210689,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.6511445049954587,,,,0.6511445049954587,,,
502,GAO20191020t165717p0000-D,0,31.8394815,-102.14006,2019-10-20T16:57:17Z,S2,False,0.2528479664776928,0.2528479664776928,0,0.00365201394268,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.2528479664776928,,,,0.2528479664776928,,,
521,GAO20191020t171158p0000-B,1,31.872175,-101.63379,2019-10-20T17:11:58Z,S2,False,0.0120060512694108,0.0120060512694108,0,0.6249294599018004,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.0120060512694108,,,,0.0120060512694108,,,
529,GAO20191020t171158p0000-B,1,31.872175,-101.63379,2019-10-20T17:11:58Z,S2,False,0.47874870594035,0.47874870594035,0,0.9682315875613748,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.47874870594035,,,,0.47874870594035,,,
538,GAO20191020t171158p0000-B,1,31.872175,-101.63379,2019-10-20T17:11:58Z,S2,False,0.0073945772738476,0.0073945772738476,0,0.566163829787234,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.0073945772738476,,,,0.0073945772738476,,,
549,GAO20191020t171158p0000-B,1,31.872175,-101.63379,2019-10-20T17:11:58Z,S2,False,0.444685284693123,0.444685284693123,0,0.5430162029459902,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.444685284693123,,,,0.444685284693123,,,
560,GAO20191020t171158p0000-B,1,31.872175,-101.63379,2019-10-20T17:11:58Z,S2,False,0.495964875523786,0.495964875523786,0,0.723062356792144,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.495964875523786,,,,0.495964875523786,,,
570,GAO20191020t171158p0000-B,1,31.872175,-101.63379,2019-10-20T17:11:58Z,S2,False,0.8295280653950954,0.8295280653950954,1,0.4031899690162664,0,S2|y=1|pred=0|random_seed=20260525|image_targets_soft_regularized,0.8295280653950954,,,,0.8295280653950954,,,
582,GAO20191020t171158p0000-B,1,31.872175,-101.63379,2019-10-20T17:11:58Z,S2,False,0.6205579927338782,0.6205579927338782,1,0.9515229132569558,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.6205579927338782,,,,0.6205579927338782,,,
594,GAO20191020t171158p0000-B,1,31.872175,-101.63379,2019-10-20T17:11:58Z,S2,False,0.4866189548927779,0.4866189548927779,0,0.4663561192873741,0,S2|y=1|pred=0|random_seed=20260525|image_targets_soft_regularized,0.4866189548927779,,,,0.4866189548927779,,,
607,GAO20191020t171158p0000-B,1,31.872175,-101.63379,2019-10-20T17:11:58Z,S2,False,0.7829308356039963,0.7829308356039963,1,0.9271527004909984,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.7829308356039963,,,,0.7829308356039963,,,
