id,label,latitude,longitude,available_sensor,S2_t0_path,S2_pre_path,S2_pre_pre_path,S2_plume_label_path,L89_t0_path,L89_pre_path,L89_pre_pre_path,L89_plume_label_path,EMIT_t0_path,EMIT_pre_path,EMIT_pre_pre_path,EMIT_plume_label_path,S5p_temporal_path
13394,0,40.183851,-109.323911,S2,data/960m_GSD/s2/13394/s2.tif,data/960m_GSD/s2/13394/s2_pre.tif,data/960m_GSD/s2/13394/s2_pre_pre.tif,data/960m_GSD/s2/13394/s2_plume.tif,,,,,,,,,
13400,0,40.183851,-109.323911,S2,data/960m_GSD/s2/13400/s2.tif,data/960m_GSD/s2/13400/s2_pre.tif,data/960m_GSD/s2/13400/s2_pre_pre.tif,data/960m_GSD/s2/13400/s2_plume.tif,,,,,,,,,
13413,0,40.183851,-109.323911,S2,data/960m_GSD/s2/13413/s2.tif,data/960m_GSD/s2/13413/s2_pre.tif,data/960m_GSD/s2/13413/s2_pre_pre.tif,data/960m_GSD/s2/13413/s2_plume.tif,,,,,,,,,
13426,0,40.183851,-109.323911,S2,data/960m_GSD/s2/13426/s2.tif,data/960m_GSD/s2/13426/s2_pre.tif,data/960m_GSD/s2/13426/s2_pre_pre.tif,data/960m_GSD/s2/13426/s2_plume.tif,,,,,,,,,
13440,0,40.183851,-109.323911,S2,data/960m_GSD/s2/13440/s2.tif,data/960m_GSD/s2/13440/s2_pre.tif,data/960m_GSD/s2/13440/s2_pre_pre.tif,data/960m_GSD/s2/13440/s2_plume.tif,,,,,,,,,
13452,0,40.183851,-109.323911,S2,data/960m_GSD/s2/13452/s2.tif,data/960m_GSD/s2/13452/s2_pre.tif,data/960m_GSD/s2/13452/s2_pre_pre.tif,data/960m_GSD/s2/13452/s2_plume.tif,,,,,,,,,
13373,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13373/l89.tif,data/960m_GSD/l89/13373/l89_pre.tif,data/960m_GSD/l89/13373/l89_pre_pre.tif,data/960m_GSD/l89/13373/l89_plume.tif,,,,,
13381,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13381/l89.tif,data/960m_GSD/l89/13381/l89_pre.tif,data/960m_GSD/l89/13381/l89_pre_pre.tif,data/960m_GSD/l89/13381/l89_plume.tif,,,,,
13388,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13388/l89.tif,data/960m_GSD/l89/13388/l89_pre.tif,data/960m_GSD/l89/13388/l89_pre_pre.tif,data/960m_GSD/l89/13388/l89_plume.tif,,,,,
13395,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13395/l89.tif,data/960m_GSD/l89/13395/l89_pre.tif,data/960m_GSD/l89/13395/l89_pre_pre.tif,data/960m_GSD/l89/13395/l89_plume.tif,,,,,
13402,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13402/l89.tif,data/960m_GSD/l89/13402/l89_pre.tif,data/960m_GSD/l89/13402/l89_pre_pre.tif,data/960m_GSD/l89/13402/l89_plume.tif,,,,,
13415,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13415/l89.tif,data/960m_GSD/l89/13415/l89_pre.tif,data/960m_GSD/l89/13415/l89_pre_pre.tif,data/960m_GSD/l89/13415/l89_plume.tif,,,,,
13428,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13428/l89.tif,data/960m_GSD/l89/13428/l89_pre.tif,data/960m_GSD/l89/13428/l89_pre_pre.tif,data/960m_GSD/l89/13428/l89_plume.tif,,,,,
13441,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13441/l89.tif,data/960m_GSD/l89/13441/l89_pre.tif,data/960m_GSD/l89/13441/l89_pre_pre.tif,data/960m_GSD/l89/13441/l89_plume.tif,,,,,
13450,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13450/l89.tif,data/960m_GSD/l89/13450/l89_pre.tif,data/960m_GSD/l89/13450/l89_pre_pre.tif,data/960m_GSD/l89/13450/l89_plume.tif,,,,,
13459,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13459/l89.tif,data/960m_GSD/l89/13459/l89_pre.tif,data/960m_GSD/l89/13459/l89_pre_pre.tif,data/960m_GSD/l89/13459/l89_plume.tif,,,,,
13464,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13464/l89.tif,data/960m_GSD/l89/13464/l89_pre.tif,data/960m_GSD/l89/13464/l89_pre_pre.tif,data/960m_GSD/l89/13464/l89_plume.tif,,,,,
13475,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13475/l89.tif,data/960m_GSD/l89/13475/l89_pre.tif,data/960m_GSD/l89/13475/l89_pre_pre.tif,data/960m_GSD/l89/13475/l89_plume.tif,,,,,
13482,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13482/l89.tif,data/960m_GSD/l89/13482/l89_pre.tif,data/960m_GSD/l89/13482/l89_pre_pre.tif,data/960m_GSD/l89/13482/l89_plume.tif,,,,,
13489,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13489/l89.tif,data/960m_GSD/l89/13489/l89_pre.tif,data/960m_GSD/l89/13489/l89_pre_pre.tif,data/960m_GSD/l89/13489/l89_plume.tif,,,,,
13495,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13495/l89.tif,data/960m_GSD/l89/13495/l89_pre.tif,data/960m_GSD/l89/13495/l89_pre_pre.tif,data/960m_GSD/l89/13495/l89_plume.tif,,,,,
13504,1,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13504/l89.tif,data/960m_GSD/l89/13504/l89_pre.tif,data/960m_GSD/l89/13504/l89_pre_pre.tif,data/960m_GSD/l89/13504/l89_plume.tif,,,,,
13511,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13511/l89.tif,data/960m_GSD/l89/13511/l89_pre.tif,data/960m_GSD/l89/13511/l89_pre_pre.tif,data/960m_GSD/l89/13511/l89_plume.tif,,,,,
13518,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13518/l89.tif,data/960m_GSD/l89/13518/l89_pre.tif,data/960m_GSD/l89/13518/l89_pre_pre.tif,data/960m_GSD/l89/13518/l89_plume.tif,,,,,
13528,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13528/l89.tif,data/960m_GSD/l89/13528/l89_pre.tif,data/960m_GSD/l89/13528/l89_pre_pre.tif,data/960m_GSD/l89/13528/l89_plume.tif,,,,,
13541,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13541/l89.tif,data/960m_GSD/l89/13541/l89_pre.tif,data/960m_GSD/l89/13541/l89_pre_pre.tif,data/960m_GSD/l89/13541/l89_plume.tif,,,,,
13558,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13558/l89.tif,data/960m_GSD/l89/13558/l89_pre.tif,data/960m_GSD/l89/13558/l89_pre_pre.tif,data/960m_GSD/l89/13558/l89_plume.tif,,,,,
13573,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13573/l89.tif,data/960m_GSD/l89/13573/l89_pre.tif,data/960m_GSD/l89/13573/l89_pre_pre.tif,data/960m_GSD/l89/13573/l89_plume.tif,,,,,
13595,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13595/l89.tif,data/960m_GSD/l89/13595/l89_pre.tif,data/960m_GSD/l89/13595/l89_pre_pre.tif,data/960m_GSD/l89/13595/l89_plume.tif,,,,,
13609,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13609/l89.tif,data/960m_GSD/l89/13609/l89_pre.tif,data/960m_GSD/l89/13609/l89_pre_pre.tif,data/960m_GSD/l89/13609/l89_plume.tif,,,,,
13617,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13617/l89.tif,data/960m_GSD/l89/13617/l89_pre.tif,data/960m_GSD/l89/13617/l89_pre_pre.tif,data/960m_GSD/l89/13617/l89_plume.tif,,,,,
13626,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13626/l89.tif,data/960m_GSD/l89/13626/l89_pre.tif,data/960m_GSD/l89/13626/l89_pre_pre.tif,data/960m_GSD/l89/13626/l89_plume.tif,,,,,
13637,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13637/l89.tif,data/960m_GSD/l89/13637/l89_pre.tif,data/960m_GSD/l89/13637/l89_pre_pre.tif,data/960m_GSD/l89/13637/l89_plume.tif,,,,,
13648,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13648/l89.tif,data/960m_GSD/l89/13648/l89_pre.tif,data/960m_GSD/l89/13648/l89_pre_pre.tif,data/960m_GSD/l89/13648/l89_plume.tif,,,,,
13655,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13655/l89.tif,data/960m_GSD/l89/13655/l89_pre.tif,data/960m_GSD/l89/13655/l89_pre_pre.tif,data/960m_GSD/l89/13655/l89_plume.tif,,,,,
13664,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13664/l89.tif,data/960m_GSD/l89/13664/l89_pre.tif,data/960m_GSD/l89/13664/l89_pre_pre.tif,data/960m_GSD/l89/13664/l89_plume.tif,,,,,
13671,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13671/l89.tif,data/960m_GSD/l89/13671/l89_pre.tif,data/960m_GSD/l89/13671/l89_pre_pre.tif,data/960m_GSD/l89/13671/l89_plume.tif,,,,,
13678,0,40.57004453,-112.0794133,L89,,,,,data/960m_GSD/l89/13678/l89.tif,data/960m_GSD/l89/13678/l89_pre.tif,data/960m_GSD/l89/13678/l89_pre_pre.tif,data/960m_GSD/l89/13678/l89_plume.tif,,,,,
13445,0,40.91029437,-111.9184837,L89,,,,,data/960m_GSD/l89/13445/l89.tif,data/960m_GSD/l89/13445/l89_pre.tif,data/960m_GSD/l89/13445/l89_pre_pre.tif,data/960m_GSD/l89/13445/l89_plume.tif,,,,,
13457,0,40.91029437,-111.9184837,L89,,,,,data/960m_GSD/l89/13457/l89.tif,data/960m_GSD/l89/13457/l89_pre.tif,data/960m_GSD/l89/13457/l89_pre_pre.tif,data/960m_GSD/l89/13457/l89_plume.tif,,,,,
13473,0,40.91029437,-111.9184837,L89,,,,,data/960m_GSD/l89/13473/l89.tif,data/960m_GSD/l89/13473/l89_pre.tif,data/960m_GSD/l89/13473/l89_pre_pre.tif,data/960m_GSD/l89/13473/l89_plume.tif,,,,,
13621,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13621/s2.tif,data/960m_GSD/s2/13621/s2_pre.tif,data/960m_GSD/s2/13621/s2_pre_pre.tif,data/960m_GSD/s2/13621/s2_plume.tif,,,,,,,,,
13630,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13630/s2.tif,data/960m_GSD/s2/13630/s2_pre.tif,data/960m_GSD/s2/13630/s2_pre_pre.tif,data/960m_GSD/s2/13630/s2_plume.tif,,,,,,,,,
13640,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13640/s2.tif,data/960m_GSD/s2/13640/s2_pre.tif,data/960m_GSD/s2/13640/s2_pre_pre.tif,data/960m_GSD/s2/13640/s2_plume.tif,,,,,,,,,
13650,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13650/s2.tif,data/960m_GSD/s2/13650/s2_pre.tif,data/960m_GSD/s2/13650/s2_pre_pre.tif,data/960m_GSD/s2/13650/s2_plume.tif,,,,,,,,,
13657,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13657/s2.tif,data/960m_GSD/s2/13657/s2_pre.tif,data/960m_GSD/s2/13657/s2_pre_pre.tif,data/960m_GSD/s2/13657/s2_plume.tif,,,,,,,,,
13665,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13665/s2.tif,data/960m_GSD/s2/13665/s2_pre.tif,data/960m_GSD/s2/13665/s2_pre_pre.tif,data/960m_GSD/s2/13665/s2_plume.tif,,,,,,,,,
13673,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13673/s2.tif,data/960m_GSD/s2/13673/s2_pre.tif,data/960m_GSD/s2/13673/s2_pre_pre.tif,data/960m_GSD/s2/13673/s2_plume.tif,,,,,,,,,
13680,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13680/s2.tif,data/960m_GSD/s2/13680/s2_pre.tif,data/960m_GSD/s2/13680/s2_pre_pre.tif,data/960m_GSD/s2/13680/s2_plume.tif,,,,,,,,,
13688,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13688/s2.tif,data/960m_GSD/s2/13688/s2_pre.tif,data/960m_GSD/s2/13688/s2_pre_pre.tif,data/960m_GSD/s2/13688/s2_plume.tif,,,,,,,,,
13692,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13692/s2.tif,data/960m_GSD/s2/13692/s2_pre.tif,data/960m_GSD/s2/13692/s2_pre_pre.tif,data/960m_GSD/s2/13692/s2_plume.tif,,,,,,,,,
13702,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13702/s2.tif,data/960m_GSD/s2/13702/s2_pre.tif,data/960m_GSD/s2/13702/s2_pre_pre.tif,data/960m_GSD/s2/13702/s2_plume.tif,,,,,,,,,
13712,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13712/s2.tif,data/960m_GSD/s2/13712/s2_pre.tif,data/960m_GSD/s2/13712/s2_pre_pre.tif,data/960m_GSD/s2/13712/s2_plume.tif,,,,,,,,,
13723,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13723/s2.tif,data/960m_GSD/s2/13723/s2_pre.tif,data/960m_GSD/s2/13723/s2_pre_pre.tif,data/960m_GSD/s2/13723/s2_plume.tif,,,,,,,,,
13732,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13732/s2.tif,data/960m_GSD/s2/13732/s2_pre.tif,data/960m_GSD/s2/13732/s2_pre_pre.tif,data/960m_GSD/s2/13732/s2_plume.tif,,,,,,,,,
13740,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13740/s2.tif,data/960m_GSD/s2/13740/s2_pre.tif,data/960m_GSD/s2/13740/s2_pre_pre.tif,data/960m_GSD/s2/13740/s2_plume.tif,,,,,,,,,
13749,1,37.069357,-108.004042,S2,data/960m_GSD/s2/13749/s2.tif,data/960m_GSD/s2/13749/s2_pre.tif,data/960m_GSD/s2/13749/s2_pre_pre.tif,data/960m_GSD/s2/13749/s2_plume.tif,,,,,,,,,
13757,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13757/s2.tif,data/960m_GSD/s2/13757/s2_pre.tif,data/960m_GSD/s2/13757/s2_pre_pre.tif,data/960m_GSD/s2/13757/s2_plume.tif,,,,,,,,,
13764,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13764/s2.tif,data/960m_GSD/s2/13764/s2_pre.tif,data/960m_GSD/s2/13764/s2_pre_pre.tif,data/960m_GSD/s2/13764/s2_plume.tif,,,,,,,,,
13780,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13780/s2.tif,data/960m_GSD/s2/13780/s2_pre.tif,data/960m_GSD/s2/13780/s2_pre_pre.tif,data/960m_GSD/s2/13780/s2_plume.tif,,,,,,,,,
13793,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13793/s2.tif,data/960m_GSD/s2/13793/s2_pre.tif,data/960m_GSD/s2/13793/s2_pre_pre.tif,data/960m_GSD/s2/13793/s2_plume.tif,,,,,,,,,
13804,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13804/s2.tif,data/960m_GSD/s2/13804/s2_pre.tif,data/960m_GSD/s2/13804/s2_pre_pre.tif,data/960m_GSD/s2/13804/s2_plume.tif,,,,,,,,,
13820,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13820/s2.tif,data/960m_GSD/s2/13820/s2_pre.tif,data/960m_GSD/s2/13820/s2_pre_pre.tif,data/960m_GSD/s2/13820/s2_plume.tif,,,,,,,,,
13833,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13833/s2.tif,data/960m_GSD/s2/13833/s2_pre.tif,data/960m_GSD/s2/13833/s2_pre_pre.tif,data/960m_GSD/s2/13833/s2_plume.tif,,,,,,,,,
13843,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13843/s2.tif,data/960m_GSD/s2/13843/s2_pre.tif,data/960m_GSD/s2/13843/s2_pre_pre.tif,data/960m_GSD/s2/13843/s2_plume.tif,,,,,,,,,
13849,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13849/s2.tif,data/960m_GSD/s2/13849/s2_pre.tif,data/960m_GSD/s2/13849/s2_pre_pre.tif,data/960m_GSD/s2/13849/s2_plume.tif,,,,,,,,,
13861,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13861/s2.tif,data/960m_GSD/s2/13861/s2_pre.tif,data/960m_GSD/s2/13861/s2_pre_pre.tif,data/960m_GSD/s2/13861/s2_plume.tif,,,,,,,,,
13874,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13874/s2.tif,data/960m_GSD/s2/13874/s2_pre.tif,data/960m_GSD/s2/13874/s2_pre_pre.tif,data/960m_GSD/s2/13874/s2_plume.tif,,,,,,,,,
13886,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13886/s2.tif,data/960m_GSD/s2/13886/s2_pre.tif,data/960m_GSD/s2/13886/s2_pre_pre.tif,data/960m_GSD/s2/13886/s2_plume.tif,,,,,,,,,
13898,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13898/s2.tif,data/960m_GSD/s2/13898/s2_pre.tif,data/960m_GSD/s2/13898/s2_pre_pre.tif,data/960m_GSD/s2/13898/s2_plume.tif,,,,,,,,,
13911,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13911/s2.tif,data/960m_GSD/s2/13911/s2_pre.tif,data/960m_GSD/s2/13911/s2_pre_pre.tif,data/960m_GSD/s2/13911/s2_plume.tif,,,,,,,,,
13923,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13923/s2.tif,data/960m_GSD/s2/13923/s2_pre.tif,data/960m_GSD/s2/13923/s2_pre_pre.tif,data/960m_GSD/s2/13923/s2_plume.tif,,,,,,,,,
13930,0,37.069357,-108.004042,S2,data/960m_GSD/s2/13930/s2.tif,data/960m_GSD/s2/13930/s2_pre.tif,data/960m_GSD/s2/13930/s2_pre_pre.tif,data/960m_GSD/s2/13930/s2_plume.tif,,,,,,,,,
13704,1,37.17454,-107.778538,S2,data/960m_GSD/s2/13704/s2.tif,data/960m_GSD/s2/13704/s2_pre.tif,data/960m_GSD/s2/13704/s2_pre_pre.tif,data/960m_GSD/s2/13704/s2_plume.tif,,,,,,,,,
13713,1,37.17454,-107.778538,S2,data/960m_GSD/s2/13713/s2.tif,data/960m_GSD/s2/13713/s2_pre.tif,data/960m_GSD/s2/13713/s2_pre_pre.tif,data/960m_GSD/s2/13713/s2_plume.tif,,,,,,,,,
13722,1,37.17454,-107.778538,S2,data/960m_GSD/s2/13722/s2.tif,data/960m_GSD/s2/13722/s2_pre.tif,data/960m_GSD/s2/13722/s2_pre_pre.tif,data/960m_GSD/s2/13722/s2_plume.tif,,,,,,,,,
13729,1,37.17454,-107.778538,S2,data/960m_GSD/s2/13729/s2.tif,data/960m_GSD/s2/13729/s2_pre.tif,data/960m_GSD/s2/13729/s2_pre_pre.tif,data/960m_GSD/s2/13729/s2_plume.tif,,,,,,,,,
13738,1,37.17454,-107.778538,S2,data/960m_GSD/s2/13738/s2.tif,data/960m_GSD/s2/13738/s2_pre.tif,data/960m_GSD/s2/13738/s2_pre_pre.tif,data/960m_GSD/s2/13738/s2_plume.tif,,,,,,,,,
13748,1,37.17454,-107.778538,S2,data/960m_GSD/s2/13748/s2.tif,data/960m_GSD/s2/13748/s2_pre.tif,data/960m_GSD/s2/13748/s2_pre_pre.tif,data/960m_GSD/s2/13748/s2_plume.tif,,,,,,,,,
13756,1,37.17454,-107.778538,S2,data/960m_GSD/s2/13756/s2.tif,data/960m_GSD/s2/13756/s2_pre.tif,data/960m_GSD/s2/13756/s2_pre_pre.tif,data/960m_GSD/s2/13756/s2_plume.tif,,,,,,,,,
13763,1,37.17454,-107.778538,S2,data/960m_GSD/s2/13763/s2.tif,data/960m_GSD/s2/13763/s2_pre.tif,data/960m_GSD/s2/13763/s2_pre_pre.tif,data/960m_GSD/s2/13763/s2_plume.tif,,,,,,,,,
13776,1,37.17454,-107.778538,S2,data/960m_GSD/s2/13776/s2.tif,data/960m_GSD/s2/13776/s2_pre.tif,data/960m_GSD/s2/13776/s2_pre_pre.tif,data/960m_GSD/s2/13776/s2_plume.tif,,,,,,,,,
13789,1,37.17454,-107.778538,S2,data/960m_GSD/s2/13789/s2.tif,data/960m_GSD/s2/13789/s2_pre.tif,data/960m_GSD/s2/13789/s2_pre_pre.tif,data/960m_GSD/s2/13789/s2_plume.tif,,,,,,,,,
