id,plume_id,label,latitude,longitude,datetime,availability_set,actual_overlap,base_avg_score_uncalibrated,base_avg_score_calibrated,base_pred_calibrated,ada_score_inferred,ada_pred_inferred,inference_bucket,pred_prob1_s2,pred_prob1_l89,pred_prob1_emit,pred_prob1_s5p,base_prob1_s2_cal,base_prob1_l89_cal,base_prob1_emit_cal,base_prob1_s5p_cal
265,GAO20191020t153619p0000-C,1,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.7231465221774194,0.7231465221774194,1,0.1724701608718215,0,S2|y=1|pred=0|random_seed=20260525|image_targets_soft_regularized,0.7231465221774194,,,,0.7231465221774194,,,
295,GAO20191020t153619p0000-C,1,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.9152632560483872,0.9152632560483872,1,0.7689257869841788,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.9152632560483872,,,,0.9152632560483872,,,
315,GAO20191020t153619p0000-C,1,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.8804358114919355,0.8804358114919355,1,0.852020551296689,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.8804358114919355,,,,0.8804358114919355,,,
328,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.4098580763790664,0.4098580763790664,0,0.5676463872125265,1,S2|y=0|pred=1|random_seed=20260525|image_targets_soft_regularized,0.4098580763790664,,,,0.4098580763790664,,,
352,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.3184048373408769,0.3184048373408769,0,0.145076284379865,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.3184048373408769,,,,0.3184048373408769,,,
365,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.1801664922206506,0.1801664922206506,0,0.0952848988064348,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.1801664922206506,,,,0.1801664922206506,,,
385,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.5633426159274193,0.5633426159274193,1,0.3445002594706798,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.5633426159274193,,,,0.5633426159274193,,,
401,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.0414341867043847,0.0414341867043847,0,0.8741141738704942,1,S2|y=0|pred=1|random_seed=20260525|image_targets_soft_regularized,0.0414341867043847,,,,0.0414341867043847,,,
426,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.3828313861386138,0.3828313861386138,0,0.2077031655422937,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.3828313861386138,,,,0.3828313861386138,,,
449,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.3817728995756719,0.3817728995756719,0,0.4841401141670991,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.3817728995756719,,,,0.3817728995756719,,,
471,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.5801905493951612,0.5801905493951612,1,0.1267275557861961,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.5801905493951612,,,,0.5801905493951612,,,
494,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.5789961063508064,0.5789961063508064,1,0.1840996367410482,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.5789961063508064,,,,0.5789961063508064,,,
510,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.059357892503536,0.059357892503536,0,0.2551686559418786,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.059357892503536,,,,0.059357892503536,,,
533,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.058299405940594,0.058299405940594,0,0.2411271406331084,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.058299405940594,,,,0.058299405940594,,,
554,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.2409941867043847,0.2409941867043847,0,0.5398669058881096,1,S2|y=0|pred=1|random_seed=20260525|image_targets_soft_regularized,0.2409941867043847,,,,0.2409941867043847,,,
573,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.0813744130127298,0.0813744130127298,0,0.5033149567770347,1,S2|y=0|pred=1|random_seed=20260525|image_targets_soft_regularized,0.0813744130127298,,,,0.0813744130127298,,,
590,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.1009211315417256,0.1009211315417256,0,0.4250451478982874,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.1009211315417256,,,,0.1009211315417256,,,
606,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.2155905091937765,0.2155905091937765,0,0.2241567202906071,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.2155905091937765,,,,0.2155905091937765,,,
625,GAO20191020t153619p0000-C,0,31.0748638,-101.39618,2019-10-20T15:36:19Z,S2,False,0.0539243281471004,0.0539243281471004,0,0.6042795628771815,1,S2|y=0|pred=1|random_seed=20260525|image_targets_soft_regularized,0.0539243281471004,,,,0.0539243281471004,,,
4,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.8630220892137097,0.8630220892137097,1,0.6925728266188224,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.8630220892137097,,,,0.8630220892137097,,,
26,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.9707105594758064,0.9707105594758064,1,0.8258656010438754,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.9707105594758064,,,,0.9707105594758064,,,
46,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.9363231728830644,0.9363231728830644,1,0.7171032458000326,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.9363231728830644,,,,0.9363231728830644,,,
62,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.5360590221774193,0.5360590221774193,1,0.3285635703165542,0,S2|y=1|pred=0|random_seed=20260525|image_targets_soft_regularized,0.5360590221774193,,,,0.5360590221774193,,,
81,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.7546420992943548,0.7546420992943548,1,0.3283912817851583,0,S2|y=1|pred=0|random_seed=20260525|image_targets_soft_regularized,0.7546420992943548,,,,0.7546420992943548,,,
101,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.7171743069556451,0.7171743069556451,1,0.8535638558147121,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.7171743069556451,,,,0.7171743069556451,,,
123,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.8277545866935483,0.8277545866935483,1,0.8474718642961996,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.8277545866935483,,,,0.8277545866935483,,,
141,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.6490910534274194,0.6490910534274194,1,0.8291958897406622,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.6490910534274194,,,,0.6490910534274194,,,
173,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.9816491431451612,0.9816491431451612,1,0.8952330778013374,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.9816491431451612,,,,0.9816491431451612,,,
192,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.552089705141129,0.552089705141129,1,0.9712611319523732,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.552089705141129,,,,0.552089705141129,,,
212,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.518330972782258,0.518330972782258,1,0.7288810960691567,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.518330972782258,,,,0.518330972782258,,,
225,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.7941215851814516,0.7941215851814516,1,0.3707742605085625,0,S2|y=1|pred=0|random_seed=20260525|image_targets_soft_regularized,0.7941215851814516,,,,0.7941215851814516,,,
247,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.902941633064516,0.902941633064516,1,0.5355618985483608,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.902941633064516,,,,0.902941633064516,,,
262,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.7548306955645161,0.7548306955645161,1,0.5179357364214647,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.7548306955645161,,,,0.7548306955645161,,,
284,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.8603188760080644,0.8603188760080644,1,0.4358131811105345,0,S2|y=1|pred=0|random_seed=20260525|image_targets_soft_regularized,0.8603188760080644,,,,0.8603188760080644,,,
302,GAO20191020t153619p0000-D,1,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.684547152217742,0.684547152217742,1,0.5178545098678845,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.684547152217742,,,,0.684547152217742,,,
332,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.0455270014144271,0.0455270014144271,0,0.4369330565646082,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.0455270014144271,,,,0.0455270014144271,,,
350,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.604708064516129,0.604708064516129,1,0.0844307213284898,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.604708064516129,,,,0.604708064516129,,,
371,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.1574443140028288,0.1574443140028288,0,0.4572631032693305,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.1574443140028288,,,,0.1574443140028288,,,
390,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.6238191532258064,0.6238191532258064,1,0.1971935651271406,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.6238191532258064,,,,0.6238191532258064,,,
406,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.1093890240452616,0.1093890240452616,0,0.0428230409963674,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.1093890240452616,,,,0.1093890240452616,,,
424,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.0401640028288543,0.0401640028288543,0,0.2357000518941359,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.0401640028288543,,,,0.0401640028288543,,,
446,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.1306293210749646,0.1306293210749646,0,0.2749818370524131,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.1306293210749646,,,,0.1306293210749646,,,
469,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.129429702970297,0.129429702970297,0,0.3718941359626362,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.129429702970297,,,,0.129429702970297,,,
487,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.060769207920792,0.060769207920792,0,0.0536772184743124,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.060769207920792,,,,0.060769207920792,,,
509,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.1503877369165488,0.1503877369165488,0,0.2404379865075246,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.1503877369165488,,,,0.1503877369165488,,,
524,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.3572865770862801,0.3572865770862801,0,0.1026933056564608,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.3572865770862801,,,,0.3572865770862801,,,
546,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.4430945544554456,0.4430945544554456,0,0.2397488323819408,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.4430945544554456,,,,0.4430945544554456,,,
569,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.4419655021216407,0.4419655021216407,0,0.3598339387649196,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.4419655021216407,,,,0.4419655021216407,,,
591,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.6351349294354839,0.6351349294354839,1,0.4129849507005708,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.6351349294354839,,,,0.6351349294354839,,,
608,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.0319078076379066,0.0319078076379066,0,0.5182606426357853,1,S2|y=0|pred=1|random_seed=20260525|image_targets_soft_regularized,0.0319078076379066,,,,0.0319078076379066,,,
632,GAO20191020t153619p0000-D,0,31.087929,-101.34022,2019-10-20T15:36:19Z,S2,False,0.5727724294354839,0.5727724294354839,1,0.3799916969382459,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.5727724294354839,,,,0.5727724294354839,,,
2,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.7203804435483872,0.7203804435483872,1,0.8534826292611319,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.7203804435483872,,,,0.7203804435483872,,,
30,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.7696040700604838,0.7696040700604838,1,0.7700629587343011,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.7696040700604838,,,,0.7696040700604838,,,
50,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.7347766255040322,0.7347766255040322,1,0.5780433860707878,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.7347766255040322,,,,0.7347766255040322,,,
74,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.984038029233871,0.984038029233871,1,0.7283937367476757,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.984038029233871,,,,0.984038029233871,,,
95,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.7782166330645162,0.7782166330645162,1,0.7629962485728266,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.7782166330645162,,,,0.7782166330645162,,,
116,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.4902324893917963,0.4902324893917963,0,0.5792617843744903,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.4902324893917963,,,,0.4902324893917963,,,
139,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.9913932837701612,0.9913932837701612,1,0.5775560267493068,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.9913932837701612,,,,0.9913932837701612,,,
158,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.6434960307459677,0.6434960307459677,1,0.5257334855651606,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.6434960307459677,,,,0.6434960307459677,,,
178,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.5282008442540322,0.5282008442540322,1,0.7603157723046812,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.5282008442540322,,,,0.5282008442540322,,,
198,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.493549080622348,0.493549080622348,0,0.6991521774588159,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.493549080622348,,,,0.493549080622348,,,
218,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.4569254455445545,0.4569254455445545,0,0.877444462567281,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.4569254455445545,,,,0.4569254455445545,,,
239,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.8201478704637096,0.8201478704637096,1,0.7142603164247268,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.8201478704637096,,,,0.8201478704637096,,,
258,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.954805607358871,0.954805607358871,1,0.6553710650791063,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.954805607358871,,,,0.954805607358871,,,
278,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.9207325478830646,0.9207325478830646,1,0.8274089055618985,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.9207325478830646,,,,0.9207325478830646,,,
298,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.8854650453629032,0.8854650453629032,1,0.7815971293426847,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.8854650453629032,,,,0.8854650453629032,,,
318,GAO20191020t155133p0000-A,1,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.8497574848790322,0.8497574848790322,1,0.5865721741967053,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.8497574848790322,,,,0.8497574848790322,,,
338,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.0215346393210749,0.0215346393210749,0,0.6986648181373348,1,S2|y=0|pred=1|random_seed=20260525|image_targets_soft_regularized,0.0215346393210749,,,,0.0215346393210749,,,
358,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.2971645403111739,0.2971645403111739,0,0.3574218993253762,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.2971645403111739,,,,0.2971645403111739,,,
376,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.2265282036775106,0.2265282036775106,0,0.3579387649195641,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.2265282036775106,,,,0.2265282036775106,,,
396,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.6023820438508064,0.6023820438508064,1,0.2475879605604566,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.6023820438508064,,,,0.6023820438508064,,,
417,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.1549745120226308,0.1549745120226308,0,0.4545926310326933,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.1549745120226308,,,,0.1549745120226308,,,
437,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.4258059405940594,0.4258059405940594,0,0.1898713025428126,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.4258059405940594,,,,0.4258059405940594,,,
457,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.1760736775106082,0.1760736775106082,0,0.3179678256357032,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.1760736775106082,,,,0.1760736775106082,,,
478,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.3589801555869872,0.3589801555869872,0,0.0588458744161909,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.3589801555869872,,,,0.3589801555869872,,,
500,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.4453526591230551,0.4453526591230551,0,0.3216720290607162,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.4453526591230551,,,,0.4453526591230551,,,
526,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.1731099151343705,0.1731099151343705,0,0.3890368448365335,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.1731099151343705,,,,0.1731099151343705,,,
545,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.6373352192540322,0.6373352192540322,1,0.2624909185262065,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.6373352192540322,,,,0.6373352192540322,,,
562,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.0340953465346534,0.0340953465346534,0,0.3910181629475869,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.0340953465346534,,,,0.0340953465346534,,,
586,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.5746583921370968,0.5746583921370968,1,0.0671157239231966,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.5746583921370968,,,,0.5746583921370968,,,
609,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.5737154107862903,0.5737154107862903,1,0.3463954333160353,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.5737154107862903,,,,0.5737154107862903,,,
629,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.2144614568599717,0.2144614568599717,0,0.0113803840166061,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.2144614568599717,,,,0.2144614568599717,,,
651,GAO20191020t155133p0000-A,0,31.0629493,-101.50558,2019-10-20T15:51:33Z,S2,False,0.3053501697312589,0.3053501697312589,0,0.13422210690192,0,S2|y=0|pred=0|random_seed=20260525|image_targets_soft_regularized,0.3053501697312589,,,,0.3053501697312589,,,
16,GAO20191020t165717p0000-C,1,31.8720702,-101.6337,2019-10-20T16:57:17Z,S2,False,0.74565234375,0.74565234375,1,0.628403849290491,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.74565234375,,,,0.74565234375,,,
31,GAO20191020t165717p0000-C,1,31.8720702,-101.6337,2019-10-20T16:57:17Z,S2,False,0.5181423765120967,0.5181423765120967,1,0.5120874245636927,1,S2|y=1|pred=1|random_seed=20260525|image_targets_soft_regularized,0.5181423765120967,,,,0.5181423765120967,,,
