plume_id,has_all6_files,has_all6_center_nonzero,zero_or_missing_timepoints
ang20200709t204216-1,True,True,0
ang20200709t204216-B,True,True,0
ang20200709t205211-1,True,True,0
ang20200709t205211-3,True,True,0
ang20200709t205211-5,True,True,0
ang20200709t205211-B,True,True,0
ang20200709t205211-C,True,True,0
ang20200709t210220-1,True,True,0
ang20200709t210220-2,True,True,0
ang20200709t210220-3,True,True,0
ang20200709t210220-4,True,True,0
ang20200709t210220-A,True,True,0
ang20200709t210220-B,True,True,0
ang20200709t210220-F,True,True,0
ang20200709t211401-1,True,False,5
ang20200709t212243-1,True,True,0
ang20200709t212858-1,True,True,0
ang20200709t213509-A,True,True,0
ang20200709t214232-A,True,True,0
ang20200709t214232-B,True,True,0
ang20200709t214232-C,True,True,0
ang20200709t215700-A,True,True,0
ang20200709t215700-B,True,True,0
ang20200709t221850-A,True,True,0
ang20200709t223021-A,True,True,0
ang20200709t223916-1,True,True,0
ang20200709t223916-2,True,True,0
ang20200709t224635-2,True,False,6
ang20200714t185842-A,True,True,0
ang20200714t185842-B,True,True,0
ang20200714t191304-1,True,True,0
ang20200714t191304-A,True,True,0
ang20200714t191304-B,True,True,0
ang20200714t191304-C,True,True,0
ang20200714t192012-A,True,True,0
ang20200714t193018-2,True,True,0
ang20200714t193018-B,True,True,0
ang20200714t194141-A,True,True,0
ang20200714t195323-A,True,True,0
ang20200714t201525-A,True,True,0
ang20200714t203015-A,True,True,0
ang20200714t203015-B,True,True,0
ang20200714t203512-A,True,True,0
ang20200714t204231-A,True,True,0
ang20200714t204231-B,True,True,0
ang20200714t204231-C,True,True,0
ang20200714t204945-A,True,True,0
ang20200714t205802-A,True,True,0
ang20200714t210451-A,True,True,0
ang20200714t210451-B,True,True,0
ang20200715t172416-2,True,True,0
ang20200716t200550-A,True,True,0
ang20200716t201734-A,True,True,0
ang20200716t201734-B,True,True,0
ang20200716t202023-1,True,True,0
ang20200716t204525-1,True,True,0
ang20200716t205515-1,True,False,5
ang20200716t210746-1,True,True,0
ang20200724t194044-A,True,True,0
ang20200724t194044-B,True,True,0
ang20200724t194647-A,True,True,0
ang20200724t195216-1,True,True,0
ang20200724t195657-1,True,True,0
ang20200724t200147-2,True,True,0
ang20200724t200147-A,True,True,0
ang20200724t200936-1,True,True,0
ang20200724t200936-2,True,True,0
ang20200724t200936-3,True,True,0
ang20200724t200936-4,True,True,0
ang20200724t200936-6,True,True,0
ang20200724t200936-7,True,True,0
ang20200724t200936-B,True,False,4
ang20200724t200936-C,True,True,0
ang20200724t202111-1,True,True,0
ang20200724t202111-2,True,True,0
ang20200724t202111-3,True,True,0
ang20200724t202111-4,True,True,0
ang20200724t203238-1,True,True,0
ang20200724t203238-2,True,False,4
ang20200724t203238-3,True,True,0
ang20200724t203238-4,True,True,0
ang20200724t203238-5,True,True,0
ang20200724t203238-6,True,True,0
ang20200724t204341-1,True,False,5
ang20200724t204341-A,True,False,5
ang20200724t210514-1,True,True,0
ang20200724t210514-2,True,True,0
ang20200724t210514-B,True,True,0
ang20200724t211348-1,True,True,0
ang20200724t211348-A,True,True,0
ang20200724t212216-1,True,False,6
ang20200724t212216-2,True,False,6
ang20200724t212216-A,True,True,0
ang20200724t212216-B,True,True,0
ang20200825t212126-A,True,True,0
ang20200825t212944-A,True,True,0
ang20200825t214130-A,True,True,0
ang20200828t185516-A,True,True,0
ang20200828t185516-B,True,True,0
ang20200828t185516-C,True,True,0
ang20200828t185516-D,True,True,0
ang20200828t190555-A,True,True,0
ang20200828t190555-B,True,True,0
ang20200828t191605-A,True,True,0
ang20200828t191605-B,True,True,0
ang20200828t191605-C,True,True,0
ang20200828t192559-A,True,True,0
ang20200828t192559-B,True,True,0
ang20200828t192559-C,True,True,0
ang20200828t194421-A,True,True,0
ang20200828t194421-B,True,True,0
ang20200828t200116-A,True,True,0
ang20200828t200858-A,True,True,0
ang20200828t201622-A,True,True,0
ang20200828t201622-B,True,True,0
ang20200828t203522-A,True,True,0
ang20200828t203522-B,True,True,0
ang20200828t203522-C,True,True,0
ang20200828t203522-D,True,True,0
ang20200828t203522-E,True,True,0
ang20200828t204633-A,True,True,0
ang20200828t204633-B,True,True,0
ang20200828t205946-A,True,True,0
ang20200828t205946-B,True,True,0
ang20200828t210723-A,True,True,0
ang20200828t213355-A,True,True,0
ang20200828t213355-B,True,True,0
ang20200828t214929-A,True,True,0
ang20200828t214929-B,True,True,0
ang20200828t214929-C,True,True,0
ang20200828t215705-A,True,True,0
ang20200830t192756-1,True,True,0
ang20200830t193624-A,True,True,0
ang20200830t195953-A,True,True,0
ang20200830t200228-A,True,True,0
ang20200830t202837-A,True,True,0
ang20200830t202837-B,True,True,0
ang20200830t213807-A,True,True,0
ang20200919t220130-A,True,True,0
ang20200919t221056-1,True,True,0
ang20200924t220155-A,True,True,0
ang20200924t220735-A,True,True,0
ang20200924t220735-B,True,True,0
ang20220308t221613-A,True,True,0
ang20220311t192131-A,True,True,0
ang20220311t205920-A,True,True,0
ang20220318t202431-A,True,True,0
ang20220318t203132-A,True,True,0
ang20220324t182439-A,True,True,0
ang20220324t191818-B,True,True,0
ang20220324t193809-A,True,True,0
ang20220324t195537-A,True,True,0
ang20220324t195537-E,True,True,0
ang20220324t202850-A,True,True,0
ang20220324t204413-A,True,True,0
ang20220324t211235-A,True,True,0
ang20220324t211235-B,True,True,0
ang20220324t212542-A,True,True,0
ang20220415t182136-A,True,False,4
ang20220415t182136-B,True,False,4
ang20220415t182136-C,True,False,4
ang20220415t182136-E,True,True,0
ang20220415t182136-F,True,True,0
ang20220415t182136-G,True,True,0
ang20220415t182136-H,True,True,0
ang20220415t182136-I,True,True,0
ang20220415t182136-L,True,True,0
ang20220415t184411-A,True,True,0
ang20220415t184411-B,True,True,0
ang20220415t184411-C,True,True,0
ang20220415t184411-D,True,True,0
ang20220415t184411-E,True,True,0
ang20220415t190337-B,True,True,0
ang20220415t192319-A,True,True,0
ang20220415t192319-B,True,True,0
ang20220415t192319-C,True,False,1
ang20220415t194100-A,True,True,0
ang20220415t194100-B,True,True,0
ang20220415t194100-C,True,True,0
ang20220415t200019-A,True,False,6
ang20220415t200019-B,True,True,0
ang20220430t181449-A,True,True,0
ang20220430t181449-B,True,False,4
ang20220430t181449-C,True,True,0
ang20220430t183401-A,True,True,0
ang20220430t183401-B,True,True,0
ang20220430t183401-C,True,True,0
ang20220430t183401-D,True,True,0
ang20220430t185129-A,True,True,0
ang20220430t185129-B,True,True,0
ang20220430t185129-C,True,True,0
ang20220430t185129-E,True,True,0
ang20220430t191123-A,True,True,0
ang20220430t191123-C,True,True,0
ang20220430t191123-D,True,True,0
ang20220430t191123-E,True,True,0
ang20220430t192857-A,True,True,0
ang20220430t192857-B,True,True,0
ang20220430t192857-C,True,True,0
ang20220430t192857-D,True,True,0
ang20220430t192857-E,True,True,0
ang20220430t194813-A,True,True,0
ang20220430t194813-B,True,True,0
ang20220430t194813-D,True,True,0
ang20220430t194813-E,True,True,0
ang20220430t194813-F,True,True,0
ang20220430t200454-A,True,True,0
ang20220430t200454-B,True,True,0
ang20220430t200454-C,True,True,0
ang20220430t200454-D,True,True,0
ang20220430t200454-E,True,True,0
ang20220430t202323-A,True,True,0
ang20220430t203934-A,True,True,0
ang20220430t203934-B,True,True,0
ang20220430t203934-C,True,False,4
ang20220430t203934-D,True,False,4
ang20220430t203934-E,True,True,0
ang20220430t205825-A,True,True,0
ang20220430t205825-B,True,True,0
ang20220430t211621-A,True,True,0
ang20220430t211621-B,True,True,0
ang20220520t192245-A,True,True,0
ang20220520t192905-A,True,True,0
ang20220520t192905-B,True,True,0
ang20220520t193549-A,True,True,0
ang20220520t193549-B,True,True,0
ang20220520t193549-D,True,True,0
ang20220520t194728-A,True,True,0
ang20220520t194728-B,True,True,0
ang20220520t194728-C,True,True,0
ang20220520t195513-A,True,False,6
ang20220520t195513-B,True,False,6
ang20220520t195513-C,True,True,0
ang20220520t201527-A,True,True,0
ang20220520t201527-B,True,True,0
ang20220520t201527-C,True,True,0
ang20220520t202701-A,True,True,0
ang20220520t202701-B,True,True,0
ang20220520t202701-C,True,True,0
ang20220520t203154-A,True,True,0
ang20220520t203626-A,True,True,0
ang20220520t204322-A,True,True,0
ang20220520t204740-A,True,True,0
ang20220530t192259-A,True,True,0
ang20220530t201634-A,True,True,0
ang20220530t204330-A,True,True,0
ang20220530t212255-A,True,True,0
ang20220615t170720-A,True,True,0
ang20220615t170720-B,True,True,0
ang20220822t183354-A,True,True,0
ang20220822t184807-A,True,True,0
ang20220822t184807-B,True,False,3
ang20220822t190151-A,True,True,0
ang20220822t190151-B,True,False,3
ang20220822t190151-C,True,True,0
ang20220822t191553-A,True,True,0
ang20220822t191553-B,True,True,0
ang20220822t191553-C,True,True,0
ang20220822t191553-D,True,True,0
ang20220822t193055-A,True,True,0
ang20220927t175402-A,True,False,3
ang20230201t155152-A,True,True,0
ang20230201t160631-A,True,False,6
ang20230201t163242-A,True,True,0
ang20230201t163242-B,True,True,0
ang20230201t164640-A,True,True,0
ang20230201t165511-A,True,True,0
ang20230201t170953-A,True,True,0
ang20230201t171405-A,True,True,0
ang20230201t175747-A,True,True,0
ang20230201t182411-A,True,True,0
ang20230201t182411-B,True,True,0
ang20230201t182411-C,True,True,0
ang20230201t183955-A,True,True,0
ang20230201t184636-A,True,True,0
ang20230201t184636-B,True,True,0
ang20230201t190245-A,True,False,6
ang20230201t190245-B,True,False,6
ang20230201t190850-A,True,True,0
ang20230318t170020-A,True,True,0
ang20230318t170914-A,True,True,0
ang20230318t171710-A,True,True,0
ang20230318t193432-A,True,True,0
ang20230318t193432-B,True,True,0
ang20230318t195013-A,True,True,0
ang20230318t195013-B,True,True,0
av320240829t192337-A,True,True,0
av320240829t192337-B,True,True,0
av320240829t192337-C,True,True,0
av320240829t192337-D,True,True,0
av320240829t192337-E,True,True,0
av320240829t194938-A,True,True,0
av320240829t194938-B,True,True,0
av320240829t194938-C,True,True,0
av320240829t194938-D,True,True,0
av320240829t194938-F,True,True,0
av320240829t194938-G,True,True,0
av320240829t194938-H,True,True,0
av320240829t211158-A,True,True,0
av320240829t211158-B,True,True,0
av320240829t211158-C,True,True,0
av320240829t211158-D,True,True,0
av320240829t211158-E,True,True,0
av320240829t211158-F,True,True,0
av320240829t211158-G,True,True,0
av320240924t170727-A,True,True,0
av320240924t192412-A,True,True,0
av320240924t192412-B,True,True,0
av320240924t192412-C,True,True,0
av320240924t194318-A,True,True,0
av320241008t185527-A,True,False,2
av320241008t185527-B,True,False,1
av320241008t185527-C,True,True,0
av320241008t185527-D,True,False,1
av320241014t192514-A,True,True,0
av320241014t192514-B,True,True,0
av320241014t192514-D,True,True,0
av320241014t193616-A,True,True,0
av320241014t194057-A,True,True,0
av320241014t195236-A,True,True,0
av320241014t195236-B,True,True,0
av320241014t195236-C,True,True,0
av320241014t195236-D,True,True,0
av320241023t202453-A,True,True,0
av320241023t202453-B,True,True,0
av320241023t202453-C,True,True,0
av320241023t202453-D,True,True,0
av320241023t202453-E,True,True,0
av320241023t202453-F,True,True,0
av320241023t202453-L,True,True,0
av320241029t190655-A,True,True,0
av320241029t200939-A,True,True,0
av320241029t203128-A,True,True,0
av320241029t204504-A,True,True,0
av320241029t204504-B,True,False,6
av320250109t201915-A,True,True,0
av320250109t201915-D,True,True,0
av320250109t203204-A,True,True,0
av320250109t203204-C,True,True,0
av320250109t203204-D,True,True,0
av320250109t203204-E,True,True,0
av320250109t204312-A,True,True,0
av320250109t204312-E,True,True,0
av320250109t205535-A,True,True,0
av320250109t205535-B,True,True,0
av320250109t210610-A,True,True,0
av320250109t210610-B,True,True,0
av320250109t210610-C,True,True,0
av320250109t210610-D,True,False,5
av320250109t210610-E,True,True,0
av320250109t210610-F,True,False,5
av320250109t211902-A,True,True,0
av320250109t211902-B,True,True,0
av320250109t211902-C,True,True,0
av320250109t211902-E,True,True,0
av320250109t212855-A,True,True,0
av320250109t212855-B,True,True,0
av320250109t212855-C,True,True,0
av320250109t212855-E,True,True,0
av320250109t212855-F,True,True,0
av320250109t214158-C,True,True,0
av320250116t190058-A,True,True,0
av320250116t190058-B,True,True,0
av320250116t190058-C,True,True,0
av320250116t190058-D,True,True,0
av320250116t190058-E,True,True,0
av320250116t190058-F,True,True,0
av320250116t190058-H,True,True,0
av320250116t190058-I,True,True,0
av320250723t174230-D,True,True,0
av320250723t174230-E,True,True,0
av320250723t180200-C,True,False,5
av320250724t154338-F,True,False,5
av320250724t154338-H,True,False,5
av320250724t154338-J,True,True,0
av320250724t160634-D,True,True,0
av320250724t160634-E,True,True,0
av320250724t160634-F,True,False,5
av320250803t145851-A,True,True,0
av320250803t145851-B,True,True,0
av320250803t145851-C,True,False,1
av320250803t145851-D,True,False,1
av320250803t145851-E,True,True,0
av320250803t160107-C,True,True,0
av320250803t160107-D,True,True,0
av320250803t160107-E,True,True,0
av320250803t160107-F,True,True,0
av320250803t160107-G,True,True,0
av320250803t160107-H,True,True,0
av320250803t160107-I,True,True,0
av320250803t160107-J,True,True,0
av320250803t160107-K,True,True,0
av320250803t160107-L,True,True,0
av320250916t185638-A,True,True,0
av320250916t185638-B,True,True,0
av320250916t185638-C,True,True,0
av320250916t190800-A,True,True,0
av320250916t190800-B,True,True,0
av320250916t190800-E,True,True,0
av320250916t190800-F,True,True,0
av320250916t191936-A,True,True,0
av320250916t191936-B,True,True,0
av320250916t193037-A,True,False,6
av320250916t193037-B,True,False,6
av320250916t193037-F,True,True,0
av320250916t193037-G,True,True,0
av320250916t193037-H,True,True,0
av320250916t193037-I,True,True,0
av320250916t193037-J,True,True,0
av320250916t194141-A,True,True,0
av320250916t194141-B,True,True,0
av320250916t195249-C,True,True,0
av320250916t195249-E,True,True,0
av320250916t195249-F,True,True,0
av320250916t195249-G,True,True,0
av320250916t195249-H,True,True,0
av320250916t195249-I,True,True,0
av320250916t195249-J,True,True,0
av320250916t195249-K,True,True,0
av320250916t195249-L,True,True,0
av320250916t195249-N,True,True,0
av320250916t200346-A,True,True,0
av320250916t200346-B,True,True,0
av320250916t200346-D,True,True,0
av320250916t201439-A,True,True,0
av320250916t201439-B,True,True,0
av320250916t201439-D,True,True,0
av320250916t201439-E,True,True,0
av320250916t201439-H,True,True,0
av320250916t201439-I,True,True,0
av320250916t201439-J,True,True,0
av320250916t202535-B,True,True,0
av320250916t202535-C,True,True,0
av320250916t202535-D,True,True,0
av320250916t202535-E,True,True,0
av320250916t202535-F,True,True,0
av320250916t202535-G,True,True,0
av320250916t203628-B,True,True,0
av320250916t203628-C,True,True,0
av320250916t203628-D,True,True,0
av320250916t203628-E,True,False,6
av320250916t203628-G,True,True,0
av320250916t204734-A,True,False,5
av320250916t204734-B,True,False,5
av320250916t204734-C,True,False,5
av320250916t204734-D,True,False,5
av320250916t204734-E,True,False,5
av320250916t204734-G,True,False,5
av320250916t205827-B,True,False,5
av320250916t205827-C,True,False,5
av320250916t205827-D,True,False,5
av320250916t205827-E,True,False,5
av320250916t205827-F,True,False,5
av320250916t205827-I,True,False,6
av320250916t205827-J,True,True,0
av320250916t205827-K,True,False,5
av320250916t205827-M,True,True,0
av320250916t212212-A,True,True,0
av320250916t212212-B,True,True,0
av320250916t212212-C,True,True,0
av320250916t212212-D,True,True,0
av320250916t212212-E,True,True,0
emi20220818t083506p06021-A,True,True,0
emi20220820t083324p06013-A,True,True,0
emi20220821t074307p05011-A,True,True,0
emi20220822t100653p07004-A,True,True,0
emi20220901t034652p03009-B,True,False,2
emi20230113t211248p13003-A,True,True,0
emi20230119t040223p02019-B,True,True,0
emi20230122t153151p10042-A,True,True,0
emi20230122t153151p10042-C,True,True,0
emi20230122t153151p10042-D,True,True,0
emi20230202t193758p13011-B,True,False,6
emi20230202t193821p13013-A,True,True,0
emi20230216t133626p09013-A,True,True,0
emi20230216t133626p09013-B,True,True,0
emi20230216t133626p09013-C,True,True,0
emi20230216t133626p09013-D,True,True,0
emi20230218t085739p06038-A,True,True,0
emi20230218t120210p08005-A,True,True,0
emi20230218t120210p08005-B,True,True,0
emi20230218t120210p08005-C,True,True,0
emi20230219t093943p06010-A,True,True,0
emi20230220t103220p07029-A,True,True,0
emi20230220t103220p07029-B,True,True,0
emi20230220t103220p07029-C,True,True,0
emi20230224t181417p12035-B,True,True,0
emi20230224t181417p12035-C,True,False,6
emi20230224t181417p12035-D,True,True,0
emi20230224t181429p12036-A,True,True,0
emi20230224t181429p12036-B,True,True,0
emi20230224t181429p12036-C,True,True,0
emi20230224t181429p12036-D,True,False,6
emi20230224t181441p12037-A,True,True,0
emi20230227t172227p11010-A,True,False,3
emi20230228t163504p11003-B,True,False,3
emi20230304t151646p10011-A,True,True,0
emi20230325t134135p09034-A,True,False,2
emi20230326t142844p10039-A,True,True,0
emi20230326t142844p10039-B,True,True,0
emi20230326t142844p10039-C,True,True,0
emi20230326t142844p10039-D,True,True,0
emi20230326t142844p10039-E,True,True,0
emi20230326t221358p15011-A,True,True,0
emi20230327t120858p08041-A,True,True,0
emi20230327t120957p08046-A,True,True,0
emi20230327t134208p09041-B,True,True,0
emi20230329t090432p06027-A,True,False,5
emi20230329t103702p07047-A,True,True,0
emi20230330t094934p07041-A,True,True,0
emi20230330t094958p07043-A,True,True,0
emi20230403t081219p06030-A,True,True,0
emi20230404t073049p05048-A,True,False,5
emi20230404t085844p06039-A,True,False,1
emi20230404t085908p06041-A,True,True,0
emi20230404t090341p06057-A,True,True,0
emi20230405t081246p06042-A,True,True,0
emi20230405t190335p13004-A,True,True,0
emi20230405t190335p13004-B,True,True,0
emi20230418t135016p09002-A,True,True,0
emi20230419t130650p09015-A,True,True,0
emi20230420t073554p05021-A,True,True,0
emi20230423t064655p05023-A,True,True,0
emi20230424t090806p06011-A,True,False,4
emi20230424t090818p06012-A,True,True,0
emi20230424t182533p12027-A,True,True,0
emi20230424t182545p12028-B,True,True,0
emi20230424t182545p12028-F,True,True,0
emi20230424t182545p12028-G,True,True,0
emi20230426t073316p05015-B,True,True,0
emi20230430t153101p10003-A,True,False,1
emi20230430t153101p10003-B,True,True,0
emi20230527t133235p09034-A,True,True,0
emi20230527t133235p09034-B,True,True,0
emi20230529t194429p13006-A,True,False,6
emi20230531t102316p07043-A,True,True,0
emi20230603t075731p06021-A,True,True,0
emi20230603t080204p06040-A,True,True,0
emi20230606t180224p12017-A,True,True,0
emi20230606t180224p12017-B,True,True,0
emi20230606t180236p12018-A,True,True,0
emi20230606t180236p12018-B,True,True,0
emi20230613t111348p07023-A,True,True,0
emi20230613t111348p07023-B,True,True,0
emi20230613t111348p07023-C,True,True,0
emi20230613t111348p07023-D,True,True,0
emi20230613t111348p07023-E,True,True,0
emi20230613t111348p07023-F,True,True,0
emi20230613t111348p07023-G,True,True,0
emi20230613t111348p07023-H,True,True,0
emi20230613t111348p07023-I,True,True,0
emi20230617t110818p07015-A,True,True,0
emi20230617t110830p07016-A,True,False,5
emi20230620t102232p07029-C,True,True,0
emi20230620t193644p13023-A,True,True,0
emi20230621t045119p03027-A,True,True,0
emi20230622t115002p08008-A,True,True,0
emi20230622t115014p08009-A,True,False,5
emi20230623t093007p06012-A,True,True,0
emi20230623t093007p06012-C,True,False,1
emi20230623t093007p06012-D,True,True,0
emi20230623t093007p06012-E,True,False,1
emi20230625t124843p08031-A,True,True,0
emi20230629t013516p01007-A,True,True,0
emi20230629t044101p03007-C,True,True,0
emi20230725t113927p08036-A,True,True,0
emi20230725t113927p08036-B,True,True,0
emi20230725t113927p08036-C,True,True,0
emi20230726t122427p08038-A,True,True,0
emi20230726t135714p09036-A,True,True,0
emi20230726t135714p09036-B,True,True,0
emi20230731t130804p09016-A,True,True,0
emi20230801t091648p06042-A,True,True,0
emi20230801t091648p06042-D,True,False,6
emi20230802t082953p06048-A,True,True,0
emi20230802t113411p08048-A,True,False,6
emi20230802t113411p08048-C,True,True,0
emi20230803t073749p05020-A,True,True,0
emi20230804t174129p12015-B,True,True,0
emi20230804t174129p12015-C,True,True,0
emi20230804t174129p12015-D,True,False,6
emi20230804t174141p12016-A,True,True,0
emi20230804t174141p12016-B,True,False,1
emi20230804t174141p12016-C,True,True,0
emi20230805t074037p05052-A,True,False,3
emi20230807t182732p12005-A,True,True,0
emi20230807t182744p12006-A,True,True,0
emi20230809t060337p04027-A,True,True,0
emi20230809t060349p04028-A,True,False,4
emi20230810t051552p04016-A,True,True,0
emi20230814t101054p07030-A,True,False,2
emi20230814t101054p07030-B,True,False,3
emi20230814t101106p07031-A,True,True,0
emi20230814t101117p07032-A,True,True,0
emi20230814t101117p07032-B,True,True,0
emi20230814t145126p10005-A,True,True,0
emi20230816t101050p07012-A,True,False,6
emi20230816t101050p07012-B,True,True,0
emi20230816t101050p07012-C,True,True,0
emi20230816t101050p07012-D,True,True,0
emi20230816t101050p07012-E,True,True,0
emi20230816t101050p07012-F,True,True,0
emi20230816t101050p07012-G,True,True,0
emi20230817t061031p04006-B,True,True,0
emi20230817t092416p06022-A,True,True,0
emi20230817t201510p13010-B,True,True,0
emi20230818t114559p08011-A,True,True,0
emi20230820t114246p08007-A,True,False,6
emi20230821t184129p12011-B,True,True,0
emi20230821t184129p12011-C,True,True,0
emi20230822t070125p05020-A,True,False,2
emi20230822t070125p05020-B,True,False,2
emi20230822t114434p08016-A,True,True,0
emi20230822t114434p08016-B,True,True,0
emi20230824t083907p06023-B,True,False,1
emi20230824t083931p06025-A,True,True,0
emi20230824t175337p12023-A,True,False,6
emi20230824t175337p12023-B,True,True,0
emi20230824t175337p12023-C,True,True,0
emi20230824t175337p12023-D,True,True,0
emi20230824t175337p12023-E,True,False,6
emi20230824t175337p12023-F,True,True,0
emi20230824t175349p12024-A,True,True,0
emi20230824t175349p12024-B,True,True,0
emi20230824t175349p12024-C,True,True,0
emi20230824t175349p12024-D,True,True,0
emi20230915t042628p02007-A,True,True,0
emi20230915t042628p02007-B,True,True,0
emi20230923t214649p14012-A,True,True,0
emi20230924t131430p09034-A,True,True,0
emi20230924t223316p15002-A,True,True,0
emi20230926t114119p08039-A,True,True,0
emi20230926t114119p08039-B,True,True,0
emi20230926t114131p08040-A,True,True,0
emi20230926t114143p08041-A,True,False,4
emi20230926t114143p08041-B,True,True,0
emi20230929t092159p06042-A,True,True,0
emi20230929t122534p08039-A,True,True,0
emi20230929t122534p08039-B,True,True,0
emi20230929t122534p08039-C,True,True,0
emi20231002t113907p08046-A,True,True,0
emi20231003t074203p05022-A,True,True,0
emi20231003t074752p05047-A,True,True,0
emi20231010t052236p04020-A,True,True,0
emi20231014t210538p14012-A,True,True,0
emi20231015t092458p06011-A,True,True,0
emi20231015t092740p06023-A,True,False,2
emi20231015t215309p14017-A,True,False,2
emi20231016t114853p08016-A,True,True,0
emi20231016t210605p14026-C,True,True,0
emi20231021t061506p04015-A,True,True,0
emi20231022t083633p06005-A,True,False,5
emi20231022t101151p07011-A,True,False,1
emi20231022t101203p07012-A,True,True,0
emi20231022t101203p07012-B,True,True,0
emi20231127t201249p13015-C,True,True,0
emi20231130t100700p07045-A,True,False,6
emi20231201t091939p06040-A,True,True,0
emi20231202t083256p06041-A,True,True,0
emi20231202t083256p06041-B,True,False,6
emi20231222t035001p03002-C,True,False,1
emi20231224t174522p12005-A,True,True,0
emi20231225t043719p03009-A,True,True,0
emi20240122t154754p10008-A,True,False,5
emi20240125t134923p09005-A,True,True,0
emi20240127t164546p11002-A,True,True,0
emi20240128t191103p13006-A,True,True,0
emi20240128t191115p13007-A,True,True,0
emi20240128t191115p13007-B,True,True,0
emi20240129t121633p08011-A,True,True,0
emi20240201t082418p06034-A,True,False,2
emi20240212t214954p14031-A,True,True,0
emi20240213t114518p08015-A,True,True,0
emi20240214t105745p07024-A,True,True,0
emi20240214t105745p07024-B,True,True,0
emi20240215t083826p06019-A,True,False,2
emi20240223t161709p11025-A,True,False,5
emi20240302t163158p11004-A,True,False,5
emi20240312t195224p12006-A,True,True,0
emi20240325t142504p09026-A,True,True,0
emi20240326t074611p05005-B,True,True,0
emi20240327t131334p09001-A,True,True,0
emi20240327t131334p09001-B,True,True,0
emi20240329t192727p13029-A,True,True,0
emi20240402t192429p13020-A,True,False,6
emi20240403t165815p11007-A,True,False,1
emi20240403t165815p11007-B,True,True,0
emi20240403t165815p11007-C,True,False,1
emi20240404t065336p05012-A,True,True,0
emi20240405t061356p04020-A,True,True,0
emi20240406t100123p07003-A,True,True,0
emi20240406t161503p11025-A,True,True,0
emi20240408t052254p04006-A,True,False,1
emi20240414t114353p08018-B,True,True,0
emi20240414t145436p10002-A,True,False,2
emi20240414t193206p13040-A,True,True,0
emi20240414t193218p13041-A,True,True,0
emi20240416t114738p08028-A,True,True,0
emi20240416t131729p09007-A,True,True,0
emi20240417t044453p03008-A,True,True,0
emi20240417t080011p05030-A,True,False,3
emi20240418t114539p08004-A,True,True,0
emi20240418t114551p08005-A,True,True,0
emi20240418t192231p13004-A,True,True,0
emi20240419t092534p06034-A,True,True,0
emi20240419t092546p06035-A,True,True,0
emi20240420t101448p07050-A,True,True,0
emi20240610t140033p09025-A,True,True,0
emi20240610t140044p09026-A,True,True,0
emi20240610t140044p09026-B,True,True,0
emi20240612t105355p07007-A,True,True,0
emi20240612t105355p07007-B,True,True,0
emi20240612t135823p09014-A,True,True,0
emi20240621t082612p06040-A,True,True,0
emi20240621t082635p06042-A,True,True,0
emi20240623t065329p05023-A,True,True,0
emi20240624t073918p05029-A,True,True,0
emi20240716t172921p11028-A,True,True,0
emi20240717t041929p02021-A,True,True,0
emi20240717t041929p02021-B,True,True,0
emi20240720t172710p11014-A,True,True,0
emi20240723t121720p08015-A,True,True,0
emi20240725t090603p06006-A,True,True,0
emi20240725t134807p09011-A,True,False,6
emi20240726t095137p07016-A,True,False,2
emi20240727t195453p13014-B,True,True,0
emi20240728t191154p13038-A,True,False,6
emi20240729t090210p06009-A,True,True,0
emi20240729t121043p08011-A,True,True,0
emi20240730t111913p08003-A,True,True,0
emi20240730t111913p08003-B,True,True,0
emi20240802t103528p07019-A,True,False,4
emi20240803t112126p08004-A,True,False,1
emi20240805t094900p07016-A,True,True,0
emi20240805t172803p12003-A,True,False,6
emi20240817t082107p06021-A,True,False,3
emi20240817t191121p13025-A,True,True,0
emi20240821t033855p03018-A,True,True,0
emi20240821t033855p03018-B,True,False,1
emi20240821t033855p03018-D,True,False,1
emi20240821t033906p03019-A,True,True,0
emi20240821t033906p03019-B,True,True,0
emi20240821t033906p03019-C,True,True,0
emi20240821t033906p03019-D,True,True,0
emi20240821t033906p03019-E,True,True,0
emi20240821t033906p03019-F,True,True,0
emi20240821t033906p03019-G,True,True,0
emi20240821t033906p03019-H,True,True,0
emi20240821t033906p03019-I,True,True,0
emi20240821t033918p03020-A,True,True,0
emi20240821t033918p03020-B,True,True,0
emi20240821t033918p03020-C,True,True,0
emi20240821t033918p03020-D,True,True,0
emi20240821t033918p03020-E,True,True,0
emi20240821t081938p06030-A,True,True,0
emi20240821t081938p06030-B,True,False,2
emi20240821t081938p06030-C,True,False,6
emi20240918t164518p10036-A,True,True,0
emi20240919t015811p01015-A,True,True,0
emi20240919t015811p01015-B,True,True,0
emi20240927t130748p09003-A,True,True,0
emi20240928t104449p07001-A,True,True,0
emi20240928t104501p07002-A,True,False,4
emi20240929t082533p06013-A,True,True,0
emi20240930t104324p07004-A,True,True,0
emi20240930t104336p07005-A,True,True,0
emi20240930t182953p12014-A,True,True,0
emi20241002t165304p11010-A,True,True,0
emi20241002t165304p11010-B,True,True,0
emi20241003t034636p03024-A,True,True,0
emi20241003t034636p03024-E,True,True,0
emi20241005t160604p11012-A,True,False,5
emi20241010t105516p07023-A,True,True,0
emi20241013t193053p13052-A,True,True,0
emi20241014t201645p13038-A,True,False,4
emi20241014t201645p13038-B,True,True,0
