id,plume_id,label,pred_label_s5p,pred_prob1_s5p,pred_correct_s5p,datetime,latitude,longitude,region,s5p_0_path
265422,tan20250806t120420c94s4001-A,0,1.0,0.5111249089241028,0,2025-08-06T12:04:20Z,37.22266794104945,-5.873523608334665,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250806t120420c94s4001-A/s5p_neg_00.npz
265423,tan20250805t080356c55s4001-B,1,0.0,0.4248149991035461,0,2025-08-05T08:03:56Z,39.36487993823613,53.82976427673276,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250805t080356c55s4001-B/s5p_pos_00.npz
265425,tan20250806t181920c58s4001-I,1,0.0,0.3952528536319732,0,2025-08-06T18:19:20Z,32.25056618771232,-101.85536008648756,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250806t181920c58s4001-I/s5p_pos_00.npz
265427,tan20250806t181920c58s4001-J,1,0.0,0.3915582597255707,0,2025-08-06T18:19:20Z,32.0908345001082,-101.82428712992582,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250806t181920c58s4001-J/s5p_pos_00.npz
265429,tan20250808t091346c58s4001-D,1,0.0,0.4218473732471466,0,2025-08-08T09:13:46Z,28.91323276599529,33.19590956849876,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250808t091346c58s4001-D/s5p_pos_00.npz
265432,tan20250808t091346c58s4001-A,0,1.0,0.5725684762001038,0,2025-08-08T09:13:46Z,28.94336606747636,33.19906655254124,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250808t091346c58s4001-A/s5p_neg_00.npz
265433,tan20250810t075511c58s4001-C,1,0.0,0.4869154989719391,0,2025-08-10T07:55:11Z,24.927936766740828,51.56719197322138,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250810t075511c58s4001-C/s5p_pos_00.npz
265435,tan20250810t075511c58s4001-B,1,0.0,0.4714786112308502,0,2025-08-10T07:55:11Z,24.921237829799622,51.55618777928282,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250810t075511c58s4001-B/s5p_pos_00.npz
265438,tan20250810t075511c58s4001-I,0,1.0,0.6349468231201172,0,2025-08-10T07:55:11Z,25.02272104157099,51.45106138803823,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250810t075511c58s4001-I/s5p_neg_00.npz
265439,tan20250810t075511c58s4001-A,1,0.0,0.4714786112308502,0,2025-08-10T07:55:11Z,24.91430366559824,51.548470813316015,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250810t075511c58s4001-A/s5p_pos_00.npz
265440,tan20250810t075511c58s4001-A,0,1.0,0.7324745655059814,0,2025-08-10T07:55:11Z,24.91430366559824,51.548470813316015,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250810t075511c58s4001-A/s5p_neg_00.npz
265447,tan20250811t040437c74s4001-H,1,0.0,0.2442913204431533,0,2025-08-11T04:04:37Z,39.923349637882495,112.89894408614435,Asia,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250811t040437c74s4001-H/s5p_pos_00.npz
265451,tan20250810t184225c58s4001-C,1,0.0,0.4029943943023681,0,2025-08-10T18:42:25Z,48.05150186975385,-103.2194885336607,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250810t184225c58s4001-C/s5p_pos_00.npz
265453,tan20250810t141739c80s4001-A,1,0.0,0.3233181834220886,0,2025-08-10T14:17:39Z,-10.360331358526224,-48.23962086949123,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250810t141739c80s4001-A/s5p_pos_00.npz
265454,tan20250810t141739c80s4001-A,0,1.0,0.778229832649231,0,2025-08-10T14:17:39Z,-10.360331358526224,-48.23962086949123,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250810t141739c80s4001-A/s5p_neg_00.npz
265455,tan20250810t142021c88s4001-A,1,0.0,0.2571934163570404,0,2025-08-10T14:20:21Z,-21.396819295863708,-47.95793245500113,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250810t142021c88s4001-A/s5p_pos_00.npz
265457,tan20250811t151511c46s4001-A,1,0.0,0.1185517758131027,0,2025-08-11T15:15:11Z,-26.83159068756593,-64.87049414238123,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250811t151511c46s4001-A/s5p_pos_00.npz
265459,tan20250811t230454c03s4001-A,1,0.0,0.1226218715310096,0,2025-08-11T23:04:54Z,-37.36887091035319,175.05855153127385,Oceania,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250811t230454c03s4001-A/s5p_pos_00.npz
265460,tan20250811t230454c03s4001-A,0,1.0,0.6258476376533508,0,2025-08-11T23:04:54Z,-37.36887091035319,175.05855153127385,Oceania,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250811t230454c03s4001-A/s5p_neg_00.npz
265464,tan20250812t080453c58s4001-F,0,1.0,0.6595329642295837,0,2025-08-12T08:04:53Z,39.5105260511435,53.42009827958682,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250812t080453c58s4001-F/s5p_neg_00.npz
265471,tan20250812t080453c58s4001-D,0,1.0,0.6824976801872253,0,2025-08-12T08:04:53Z,39.44925934535391,53.58380232938848,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250812t080453c58s4001-D/s5p_neg_00.npz
265473,tan20250812t080709c58s4001-F,0,1.0,0.6290385723114014,0,2025-08-12T08:07:09Z,31.04201238014292,49.40226772303603,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250812t080709c58s4001-F/s5p_neg_00.npz
265477,tan20250813t072457c58s4001-A,0,1.0,0.5274236798286438,0,2025-08-13T07:24:57Z,40.247006232880295,61.30316375257286,Asia,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250813t072457c58s4001-A/s5p_neg_00.npz
265479,tan20250812t080453c58s4001-G,0,1.0,0.7372100353240967,0,2025-08-12T08:04:53Z,39.507909933380944,53.40201571480122,Europe,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250812t080453c58s4001-G/s5p_neg_00.npz
265480,tan20250813t195135c46s4001-C,1,0.0,0.4263381659984588,0,2025-08-13T19:51:35Z,38.51538637263812,-121.1923643986676,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250813t195135c46s4001-C/s5p_pos_00.npz
265481,tan20250813t195135c46s4001-A,1,0.0,0.4263381659984588,0,2025-08-13T19:51:35Z,38.52328492906267,-121.18865877428986,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250813t195135c46s4001-A/s5p_pos_00.npz
265482,tan20250813t195135c46s4001-B,1,0.0,0.4263381659984588,0,2025-08-13T19:51:35Z,38.52041080158267,-121.18678053850223,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250813t195135c46s4001-B/s5p_pos_00.npz
265485,tan20250815t073830c81s4001-A,0,1.0,0.8398295640945435,0,2025-08-15T07:38:30Z,40.00948873979812,60.93933850648662,Asia,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250815t073830c81s4001-A/s5p_neg_00.npz
265486,tan20250815t140759c76s4001-C,1,0.0,0.1487264931201934,0,2025-08-15T14:07:59Z,-23.34236108149932,-46.77062110211915,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250815t140759c76s4001-C/s5p_pos_00.npz
265488,tan20250815t140759c76s4001-F,1,0.0,0.1487264931201934,0,2025-08-15T14:07:59Z,-23.34727057979425,-46.77703074710013,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250815t140759c76s4001-F/s5p_pos_00.npz
265489,tan20250815t140759c76s4001-F,0,1.0,0.7244403958320618,0,2025-08-15T14:07:59Z,-23.34727057979425,-46.77703074710013,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250815t140759c76s4001-F/s5p_neg_00.npz
265490,tan20250815t140759c76s4001-A,1,0.0,0.1487264931201934,0,2025-08-15T14:07:59Z,-23.34482068548114,-46.77631817304268,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250815t140759c76s4001-A/s5p_pos_00.npz
265492,tan20250815t140759c76s4001-B,1,0.0,0.1487264931201934,0,2025-08-15T14:07:59Z,-23.34568960844807,-46.77266776775102,SouthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250815t140759c76s4001-B/s5p_pos_00.npz
265494,tan20250816t114007c75s4001-A,1,0.0,0.3896484076976776,0,2025-08-16T11:40:07Z,34.57851988205471,-1.945054360624568,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250816t114007c75s4001-A/s5p_pos_00.npz
265495,tan20250816t114007c75s4001-A,0,1.0,0.50053471326828,0,2025-08-16T11:40:07Z,34.57851988205471,-1.945054360624568,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250816t114007c75s4001-A/s5p_neg_00.npz
265496,tan20250816t114007c75s4001-B,1,0.0,0.3896484076976776,0,2025-08-16T11:40:07Z,34.57610195607347,-1.9455787629311487,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250816t114007c75s4001-B/s5p_pos_00.npz
265497,tan20250816t114007c75s4001-B,0,1.0,0.5215083956718445,0,2025-08-16T11:40:07Z,34.57610195607347,-1.9455787629311487,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250816t114007c75s4001-B/s5p_neg_00.npz
265498,tan20250818t180850c70s4001-A,1,0.0,0.3922018706798553,0,2025-08-18T18:08:50Z,28.182811869123483,-99.22090599495918,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250818t180850c70s4001-A/s5p_pos_00.npz
265500,tan20250818t180850c70s4001-H,1,0.0,0.3922018706798553,0,2025-08-18T18:08:50Z,28.18704662755832,-99.23568345179726,NorthAmerica,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/pos/tan20250818t180850c70s4001-H/s5p_pos_00.npz
265505,tan20250819t063120c52s4001-A,0,1.0,0.7257449626922607,0,2025-08-19T06:31:20Z,43.23927022835832,76.56724846399993,Asia,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250819t063120c52s4001-A/s5p_neg_00.npz
265507,tan20250820t090109c44s4001-A,0,1.0,0.7951664328575134,0,2025-08-20T09:01:09Z,31.92544062093394,36.19434994428264,Africa,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_3x3_to_224_offl_triplet/samples2/neg/tan20250820t090109c44s4001-A/s5p_neg_00.npz
