id,label,latitude,longitude,available_sensor,S2_t0_path,S2_pre_path,S2_pre_pre_path,S2_plume_label_path,L89_t0_path,L89_pre_path,L89_pre_pre_path,L89_plume_label_path,EMIT_t0_path,EMIT_pre_path,EMIT_pre_pre_path,EMIT_plume_label_path,S5p_temporal_path
13579,1,39.684543,-111.15722,S2,data/480m_GSD/s2/13579/s2.tif,data/480m_GSD/s2/13579/s2_pre.tif,data/480m_GSD/s2/13579/s2_pre_pre.tif,data/480m_GSD/s2/13579/s2_plume.tif,,,,,,,,,
13591,1,39.684543,-111.15722,S2,data/480m_GSD/s2/13591/s2.tif,data/480m_GSD/s2/13591/s2_pre.tif,data/480m_GSD/s2/13591/s2_pre_pre.tif,data/480m_GSD/s2/13591/s2_plume.tif,,,,,,,,,
13605,1,39.684543,-111.15722,S2,data/480m_GSD/s2/13605/s2.tif,data/480m_GSD/s2/13605/s2_pre.tif,data/480m_GSD/s2/13605/s2_pre_pre.tif,data/480m_GSD/s2/13605/s2_plume.tif,,,,,,,,,
13614,1,39.684543,-111.15722,S2,data/480m_GSD/s2/13614/s2.tif,data/480m_GSD/s2/13614/s2_pre.tif,data/480m_GSD/s2/13614/s2_pre_pre.tif,data/480m_GSD/s2/13614/s2_plume.tif,,,,,,,,,
13623,1,39.684543,-111.15722,S2,data/480m_GSD/s2/13623/s2.tif,data/480m_GSD/s2/13623/s2_pre.tif,data/480m_GSD/s2/13623/s2_pre_pre.tif,data/480m_GSD/s2/13623/s2_plume.tif,,,,,,,,,
13632,1,39.684543,-111.15722,S2,data/480m_GSD/s2/13632/s2.tif,data/480m_GSD/s2/13632/s2_pre.tif,data/480m_GSD/s2/13632/s2_pre_pre.tif,data/480m_GSD/s2/13632/s2_plume.tif,,,,,,,,,
13642,1,39.684543,-111.15722,S2,data/480m_GSD/s2/13642/s2.tif,data/480m_GSD/s2/13642/s2_pre.tif,data/480m_GSD/s2/13642/s2_pre_pre.tif,data/480m_GSD/s2/13642/s2_plume.tif,,,,,,,,,
13651,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13651/s2.tif,data/480m_GSD/s2/13651/s2_pre.tif,data/480m_GSD/s2/13651/s2_pre_pre.tif,data/480m_GSD/s2/13651/s2_plume.tif,,,,,,,,,
13659,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13659/s2.tif,data/480m_GSD/s2/13659/s2_pre.tif,data/480m_GSD/s2/13659/s2_pre_pre.tif,data/480m_GSD/s2/13659/s2_plume.tif,,,,,,,,,
13670,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13670/s2.tif,data/480m_GSD/s2/13670/s2_pre.tif,data/480m_GSD/s2/13670/s2_pre_pre.tif,data/480m_GSD/s2/13670/s2_plume.tif,,,,,,,,,
13680,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13680/s2.tif,data/480m_GSD/s2/13680/s2_pre.tif,data/480m_GSD/s2/13680/s2_pre_pre.tif,data/480m_GSD/s2/13680/s2_plume.tif,,,,,,,,,
13688,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13688/s2.tif,data/480m_GSD/s2/13688/s2_pre.tif,data/480m_GSD/s2/13688/s2_pre_pre.tif,data/480m_GSD/s2/13688/s2_plume.tif,,,,,,,,,
13695,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13695/s2.tif,data/480m_GSD/s2/13695/s2_pre.tif,data/480m_GSD/s2/13695/s2_pre_pre.tif,data/480m_GSD/s2/13695/s2_plume.tif,,,,,,,,,
13703,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13703/s2.tif,data/480m_GSD/s2/13703/s2_pre.tif,data/480m_GSD/s2/13703/s2_pre_pre.tif,data/480m_GSD/s2/13703/s2_plume.tif,,,,,,,,,
13713,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13713/s2.tif,data/480m_GSD/s2/13713/s2_pre.tif,data/480m_GSD/s2/13713/s2_pre_pre.tif,data/480m_GSD/s2/13713/s2_plume.tif,,,,,,,,,
13721,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13721/s2.tif,data/480m_GSD/s2/13721/s2_pre.tif,data/480m_GSD/s2/13721/s2_pre_pre.tif,data/480m_GSD/s2/13721/s2_plume.tif,,,,,,,,,
13728,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13728/s2.tif,data/480m_GSD/s2/13728/s2_pre.tif,data/480m_GSD/s2/13728/s2_pre_pre.tif,data/480m_GSD/s2/13728/s2_plume.tif,,,,,,,,,
13736,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13736/s2.tif,data/480m_GSD/s2/13736/s2_pre.tif,data/480m_GSD/s2/13736/s2_pre_pre.tif,data/480m_GSD/s2/13736/s2_plume.tif,,,,,,,,,
13744,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13744/s2.tif,data/480m_GSD/s2/13744/s2_pre.tif,data/480m_GSD/s2/13744/s2_pre_pre.tif,data/480m_GSD/s2/13744/s2_plume.tif,,,,,,,,,
13752,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13752/s2.tif,data/480m_GSD/s2/13752/s2_pre.tif,data/480m_GSD/s2/13752/s2_pre_pre.tif,data/480m_GSD/s2/13752/s2_plume.tif,,,,,,,,,
13760,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13760/s2.tif,data/480m_GSD/s2/13760/s2_pre.tif,data/480m_GSD/s2/13760/s2_pre_pre.tif,data/480m_GSD/s2/13760/s2_plume.tif,,,,,,,,,
13770,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13770/s2.tif,data/480m_GSD/s2/13770/s2_pre.tif,data/480m_GSD/s2/13770/s2_pre_pre.tif,data/480m_GSD/s2/13770/s2_plume.tif,,,,,,,,,
13783,0,39.684543,-111.15722,S2,data/480m_GSD/s2/13783/s2.tif,data/480m_GSD/s2/13783/s2_pre.tif,data/480m_GSD/s2/13783/s2_pre_pre.tif,data/480m_GSD/s2/13783/s2_plume.tif,,,,,,,,,
13664,1,37.009043,-107.745,S2,data/480m_GSD/s2/13664/s2.tif,data/480m_GSD/s2/13664/s2_pre.tif,data/480m_GSD/s2/13664/s2_pre_pre.tif,data/480m_GSD/s2/13664/s2_plume.tif,,,,,,,,,
13672,1,37.009043,-107.745,S2,data/480m_GSD/s2/13672/s2.tif,data/480m_GSD/s2/13672/s2_pre.tif,data/480m_GSD/s2/13672/s2_pre_pre.tif,data/480m_GSD/s2/13672/s2_plume.tif,,,,,,,,,
13681,1,37.009043,-107.745,S2,data/480m_GSD/s2/13681/s2.tif,data/480m_GSD/s2/13681/s2_pre.tif,data/480m_GSD/s2/13681/s2_pre_pre.tif,data/480m_GSD/s2/13681/s2_plume.tif,,,,,,,,,
13687,1,37.009043,-107.745,S2,data/480m_GSD/s2/13687/s2.tif,data/480m_GSD/s2/13687/s2_pre.tif,data/480m_GSD/s2/13687/s2_pre_pre.tif,data/480m_GSD/s2/13687/s2_plume.tif,,,,,,,,,
13697,1,37.009043,-107.745,S2,data/480m_GSD/s2/13697/s2.tif,data/480m_GSD/s2/13697/s2_pre.tif,data/480m_GSD/s2/13697/s2_pre_pre.tif,data/480m_GSD/s2/13697/s2_plume.tif,,,,,,,,,
13704,1,37.009043,-107.745,S2,data/480m_GSD/s2/13704/s2.tif,data/480m_GSD/s2/13704/s2_pre.tif,data/480m_GSD/s2/13704/s2_pre_pre.tif,data/480m_GSD/s2/13704/s2_plume.tif,,,,,,,,,
13712,1,37.009043,-107.745,S2,data/480m_GSD/s2/13712/s2.tif,data/480m_GSD/s2/13712/s2_pre.tif,data/480m_GSD/s2/13712/s2_pre_pre.tif,data/480m_GSD/s2/13712/s2_plume.tif,,,,,,,,,
13720,1,37.009043,-107.745,S2,data/480m_GSD/s2/13720/s2.tif,data/480m_GSD/s2/13720/s2_pre.tif,data/480m_GSD/s2/13720/s2_pre_pre.tif,data/480m_GSD/s2/13720/s2_plume.tif,,,,,,,,,
13729,1,37.009043,-107.745,S2,data/480m_GSD/s2/13729/s2.tif,data/480m_GSD/s2/13729/s2_pre.tif,data/480m_GSD/s2/13729/s2_pre_pre.tif,data/480m_GSD/s2/13729/s2_plume.tif,,,,,,,,,
13737,1,37.009043,-107.745,S2,data/480m_GSD/s2/13737/s2.tif,data/480m_GSD/s2/13737/s2_pre.tif,data/480m_GSD/s2/13737/s2_pre_pre.tif,data/480m_GSD/s2/13737/s2_plume.tif,,,,,,,,,
13748,1,37.009043,-107.745,S2,data/480m_GSD/s2/13748/s2.tif,data/480m_GSD/s2/13748/s2_pre.tif,data/480m_GSD/s2/13748/s2_pre_pre.tif,data/480m_GSD/s2/13748/s2_plume.tif,,,,,,,,,
13757,1,37.009043,-107.745,S2,data/480m_GSD/s2/13757/s2.tif,data/480m_GSD/s2/13757/s2_pre.tif,data/480m_GSD/s2/13757/s2_pre_pre.tif,data/480m_GSD/s2/13757/s2_plume.tif,,,,,,,,,
13766,1,37.009043,-107.745,S2,data/480m_GSD/s2/13766/s2.tif,data/480m_GSD/s2/13766/s2_pre.tif,data/480m_GSD/s2/13766/s2_pre_pre.tif,data/480m_GSD/s2/13766/s2_plume.tif,,,,,,,,,
13778,1,37.009043,-107.745,S2,data/480m_GSD/s2/13778/s2.tif,data/480m_GSD/s2/13778/s2_pre.tif,data/480m_GSD/s2/13778/s2_pre_pre.tif,data/480m_GSD/s2/13778/s2_plume.tif,,,,,,,,,
13788,0,37.009043,-107.745,S2,data/480m_GSD/s2/13788/s2.tif,data/480m_GSD/s2/13788/s2_pre.tif,data/480m_GSD/s2/13788/s2_pre_pre.tif,data/480m_GSD/s2/13788/s2_plume.tif,,,,,,,,,
13801,0,37.009043,-107.745,S2,data/480m_GSD/s2/13801/s2.tif,data/480m_GSD/s2/13801/s2_pre.tif,data/480m_GSD/s2/13801/s2_pre_pre.tif,data/480m_GSD/s2/13801/s2_plume.tif,,,,,,,,,
13816,0,37.009043,-107.745,S2,data/480m_GSD/s2/13816/s2.tif,data/480m_GSD/s2/13816/s2_pre.tif,data/480m_GSD/s2/13816/s2_pre_pre.tif,data/480m_GSD/s2/13816/s2_plume.tif,,,,,,,,,
13831,0,37.009043,-107.745,S2,data/480m_GSD/s2/13831/s2.tif,data/480m_GSD/s2/13831/s2_pre.tif,data/480m_GSD/s2/13831/s2_pre_pre.tif,data/480m_GSD/s2/13831/s2_plume.tif,,,,,,,,,
13842,0,37.009043,-107.745,S2,data/480m_GSD/s2/13842/s2.tif,data/480m_GSD/s2/13842/s2_pre.tif,data/480m_GSD/s2/13842/s2_pre_pre.tif,data/480m_GSD/s2/13842/s2_plume.tif,,,,,,,,,
13853,0,37.009043,-107.745,S2,data/480m_GSD/s2/13853/s2.tif,data/480m_GSD/s2/13853/s2_pre.tif,data/480m_GSD/s2/13853/s2_pre_pre.tif,data/480m_GSD/s2/13853/s2_plume.tif,,,,,,,,,
13866,0,37.009043,-107.745,S2,data/480m_GSD/s2/13866/s2.tif,data/480m_GSD/s2/13866/s2_pre.tif,data/480m_GSD/s2/13866/s2_pre_pre.tif,data/480m_GSD/s2/13866/s2_plume.tif,,,,,,,,,
13872,0,37.009043,-107.745,S2,data/480m_GSD/s2/13872/s2.tif,data/480m_GSD/s2/13872/s2_pre.tif,data/480m_GSD/s2/13872/s2_pre_pre.tif,data/480m_GSD/s2/13872/s2_plume.tif,,,,,,,,,
13724,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13724/s2.tif,data/480m_GSD/s2/13724/s2_pre.tif,data/480m_GSD/s2/13724/s2_pre_pre.tif,data/480m_GSD/s2/13724/s2_plume.tif,,,,,,,,,
13730,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13730/s2.tif,data/480m_GSD/s2/13730/s2_pre.tif,data/480m_GSD/s2/13730/s2_pre_pre.tif,data/480m_GSD/s2/13730/s2_plume.tif,,,,,,,,,
13738,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13738/s2.tif,data/480m_GSD/s2/13738/s2_pre.tif,data/480m_GSD/s2/13738/s2_pre_pre.tif,data/480m_GSD/s2/13738/s2_plume.tif,,,,,,,,,
13747,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13747/s2.tif,data/480m_GSD/s2/13747/s2_pre.tif,data/480m_GSD/s2/13747/s2_pre_pre.tif,data/480m_GSD/s2/13747/s2_plume.tif,,,,,,,,,
13756,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13756/s2.tif,data/480m_GSD/s2/13756/s2_pre.tif,data/480m_GSD/s2/13756/s2_pre_pre.tif,data/480m_GSD/s2/13756/s2_plume.tif,,,,,,,,,
13762,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13762/s2.tif,data/480m_GSD/s2/13762/s2_pre.tif,data/480m_GSD/s2/13762/s2_pre_pre.tif,data/480m_GSD/s2/13762/s2_plume.tif,,,,,,,,,
13773,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13773/s2.tif,data/480m_GSD/s2/13773/s2_pre.tif,data/480m_GSD/s2/13773/s2_pre_pre.tif,data/480m_GSD/s2/13773/s2_plume.tif,,,,,,,,,
13784,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13784/s2.tif,data/480m_GSD/s2/13784/s2_pre.tif,data/480m_GSD/s2/13784/s2_pre_pre.tif,data/480m_GSD/s2/13784/s2_plume.tif,,,,,,,,,
13796,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13796/s2.tif,data/480m_GSD/s2/13796/s2_pre.tif,data/480m_GSD/s2/13796/s2_pre_pre.tif,data/480m_GSD/s2/13796/s2_plume.tif,,,,,,,,,
13804,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13804/s2.tif,data/480m_GSD/s2/13804/s2_pre.tif,data/480m_GSD/s2/13804/s2_pre_pre.tif,data/480m_GSD/s2/13804/s2_plume.tif,,,,,,,,,
13815,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13815/s2.tif,data/480m_GSD/s2/13815/s2_pre.tif,data/480m_GSD/s2/13815/s2_pre_pre.tif,data/480m_GSD/s2/13815/s2_plume.tif,,,,,,,,,
13824,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13824/s2.tif,data/480m_GSD/s2/13824/s2_pre.tif,data/480m_GSD/s2/13824/s2_pre_pre.tif,data/480m_GSD/s2/13824/s2_plume.tif,,,,,,,,,
13832,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13832/s2.tif,data/480m_GSD/s2/13832/s2_pre.tif,data/480m_GSD/s2/13832/s2_pre_pre.tif,data/480m_GSD/s2/13832/s2_plume.tif,,,,,,,,,
13843,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13843/s2.tif,data/480m_GSD/s2/13843/s2_pre.tif,data/480m_GSD/s2/13843/s2_pre_pre.tif,data/480m_GSD/s2/13843/s2_plume.tif,,,,,,,,,
13852,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13852/s2.tif,data/480m_GSD/s2/13852/s2_pre.tif,data/480m_GSD/s2/13852/s2_pre_pre.tif,data/480m_GSD/s2/13852/s2_plume.tif,,,,,,,,,
13858,1,37.12875,-107.763375,S2,data/480m_GSD/s2/13858/s2.tif,data/480m_GSD/s2/13858/s2_pre.tif,data/480m_GSD/s2/13858/s2_pre_pre.tif,data/480m_GSD/s2/13858/s2_plume.tif,,,,,,,,,
13871,0,37.12875,-107.763375,S2,data/480m_GSD/s2/13871/s2.tif,data/480m_GSD/s2/13871/s2_pre.tif,data/480m_GSD/s2/13871/s2_pre_pre.tif,data/480m_GSD/s2/13871/s2_plume.tif,,,,,,,,,
13879,0,37.12875,-107.763375,S2,data/480m_GSD/s2/13879/s2.tif,data/480m_GSD/s2/13879/s2_pre.tif,data/480m_GSD/s2/13879/s2_pre_pre.tif,data/480m_GSD/s2/13879/s2_plume.tif,,,,,,,,,
13886,0,37.12875,-107.763375,S2,data/480m_GSD/s2/13886/s2.tif,data/480m_GSD/s2/13886/s2_pre.tif,data/480m_GSD/s2/13886/s2_pre_pre.tif,data/480m_GSD/s2/13886/s2_plume.tif,,,,,,,,,
13898,0,37.12875,-107.763375,S2,data/480m_GSD/s2/13898/s2.tif,data/480m_GSD/s2/13898/s2_pre.tif,data/480m_GSD/s2/13898/s2_pre_pre.tif,data/480m_GSD/s2/13898/s2_plume.tif,,,,,,,,,
13908,0,37.12875,-107.763375,S2,data/480m_GSD/s2/13908/s2.tif,data/480m_GSD/s2/13908/s2_pre.tif,data/480m_GSD/s2/13908/s2_pre_pre.tif,data/480m_GSD/s2/13908/s2_plume.tif,,,,,,,,,
13919,0,37.12875,-107.763375,S2,data/480m_GSD/s2/13919/s2.tif,data/480m_GSD/s2/13919/s2_pre.tif,data/480m_GSD/s2/13919/s2_pre_pre.tif,data/480m_GSD/s2/13919/s2_plume.tif,,,,,,,,,
13934,0,37.12875,-107.763375,S2,data/480m_GSD/s2/13934/s2.tif,data/480m_GSD/s2/13934/s2_pre.tif,data/480m_GSD/s2/13934/s2_pre_pre.tif,data/480m_GSD/s2/13934/s2_plume.tif,,,,,,,,,
13947,0,37.12875,-107.763375,S2,data/480m_GSD/s2/13947/s2.tif,data/480m_GSD/s2/13947/s2_pre.tif,data/480m_GSD/s2/13947/s2_pre_pre.tif,data/480m_GSD/s2/13947/s2_plume.tif,,,,,,,,,
13962,0,37.12875,-107.763375,S2,data/480m_GSD/s2/13962/s2.tif,data/480m_GSD/s2/13962/s2_pre.tif,data/480m_GSD/s2/13962/s2_pre_pre.tif,data/480m_GSD/s2/13962/s2_plume.tif,,,,,,,,,
13976,0,37.12875,-107.763375,S2,data/480m_GSD/s2/13976/s2.tif,data/480m_GSD/s2/13976/s2_pre.tif,data/480m_GSD/s2/13976/s2_pre_pre.tif,data/480m_GSD/s2/13976/s2_plume.tif,,,,,,,,,
13985,0,37.12875,-107.763375,S2,data/480m_GSD/s2/13985/s2.tif,data/480m_GSD/s2/13985/s2_pre.tif,data/480m_GSD/s2/13985/s2_pre_pre.tif,data/480m_GSD/s2/13985/s2_plume.tif,,,,,,,,,
13997,0,37.12875,-107.763375,S2,data/480m_GSD/s2/13997/s2.tif,data/480m_GSD/s2/13997/s2_pre.tif,data/480m_GSD/s2/13997/s2_pre_pre.tif,data/480m_GSD/s2/13997/s2_plume.tif,,,,,,,,,
14008,0,37.12875,-107.763375,S2,data/480m_GSD/s2/14008/s2.tif,data/480m_GSD/s2/14008/s2_pre.tif,data/480m_GSD/s2/14008/s2_pre_pre.tif,data/480m_GSD/s2/14008/s2_plume.tif,,,,,,,,,
14015,0,37.12875,-107.763375,S2,data/480m_GSD/s2/14015/s2.tif,data/480m_GSD/s2/14015/s2_pre.tif,data/480m_GSD/s2/14015/s2_pre_pre.tif,data/480m_GSD/s2/14015/s2_plume.tif,,,,,,,,,
14027,0,37.12875,-107.763375,S2,data/480m_GSD/s2/14027/s2.tif,data/480m_GSD/s2/14027/s2_pre.tif,data/480m_GSD/s2/14027/s2_pre_pre.tif,data/480m_GSD/s2/14027/s2_plume.tif,,,,,,,,,
14036,0,37.12875,-107.763375,S2,data/480m_GSD/s2/14036/s2.tif,data/480m_GSD/s2/14036/s2_pre.tif,data/480m_GSD/s2/14036/s2_pre_pre.tif,data/480m_GSD/s2/14036/s2_plume.tif,,,,,,,,,
14239,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14239/s2.tif,data/480m_GSD/s2/14239/s2_pre.tif,data/480m_GSD/s2/14239/s2_pre_pre.tif,data/480m_GSD/s2/14239/s2_plume.tif,,,,,,,,,
14247,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14247/s2.tif,data/480m_GSD/s2/14247/s2_pre.tif,data/480m_GSD/s2/14247/s2_pre_pre.tif,data/480m_GSD/s2/14247/s2_plume.tif,,,,,,,,,
14256,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14256/s2.tif,data/480m_GSD/s2/14256/s2_pre.tif,data/480m_GSD/s2/14256/s2_pre_pre.tif,data/480m_GSD/s2/14256/s2_plume.tif,,,,,,,,,
14264,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14264/s2.tif,data/480m_GSD/s2/14264/s2_pre.tif,data/480m_GSD/s2/14264/s2_pre_pre.tif,data/480m_GSD/s2/14264/s2_plume.tif,,,,,,,,,
14273,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14273/s2.tif,data/480m_GSD/s2/14273/s2_pre.tif,data/480m_GSD/s2/14273/s2_pre_pre.tif,data/480m_GSD/s2/14273/s2_plume.tif,,,,,,,,,
14281,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14281/s2.tif,data/480m_GSD/s2/14281/s2_pre.tif,data/480m_GSD/s2/14281/s2_pre_pre.tif,data/480m_GSD/s2/14281/s2_plume.tif,,,,,,,,,
14292,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14292/s2.tif,data/480m_GSD/s2/14292/s2_pre.tif,data/480m_GSD/s2/14292/s2_pre_pre.tif,data/480m_GSD/s2/14292/s2_plume.tif,,,,,,,,,
14301,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14301/s2.tif,data/480m_GSD/s2/14301/s2_pre.tif,data/480m_GSD/s2/14301/s2_pre_pre.tif,data/480m_GSD/s2/14301/s2_plume.tif,,,,,,,,,
14310,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14310/s2.tif,data/480m_GSD/s2/14310/s2_pre.tif,data/480m_GSD/s2/14310/s2_pre_pre.tif,data/480m_GSD/s2/14310/s2_plume.tif,,,,,,,,,
14318,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14318/s2.tif,data/480m_GSD/s2/14318/s2_pre.tif,data/480m_GSD/s2/14318/s2_pre_pre.tif,data/480m_GSD/s2/14318/s2_plume.tif,,,,,,,,,
14323,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14323/s2.tif,data/480m_GSD/s2/14323/s2_pre.tif,data/480m_GSD/s2/14323/s2_pre_pre.tif,data/480m_GSD/s2/14323/s2_plume.tif,,,,,,,,,
14331,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14331/s2.tif,data/480m_GSD/s2/14331/s2_pre.tif,data/480m_GSD/s2/14331/s2_pre_pre.tif,data/480m_GSD/s2/14331/s2_plume.tif,,,,,,,,,
14338,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14338/s2.tif,data/480m_GSD/s2/14338/s2_pre.tif,data/480m_GSD/s2/14338/s2_pre_pre.tif,data/480m_GSD/s2/14338/s2_plume.tif,,,,,,,,,
14351,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14351/s2.tif,data/480m_GSD/s2/14351/s2_pre.tif,data/480m_GSD/s2/14351/s2_pre_pre.tif,data/480m_GSD/s2/14351/s2_plume.tif,,,,,,,,,
14357,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14357/s2.tif,data/480m_GSD/s2/14357/s2_pre.tif,data/480m_GSD/s2/14357/s2_pre_pre.tif,data/480m_GSD/s2/14357/s2_plume.tif,,,,,,,,,
14363,1,40.182617,-109.387387,S2,data/480m_GSD/s2/14363/s2.tif,data/480m_GSD/s2/14363/s2_pre.tif,data/480m_GSD/s2/14363/s2_pre_pre.tif,data/480m_GSD/s2/14363/s2_plume.tif,,,,,,,,,
14375,0,40.182617,-109.387387,S2,data/480m_GSD/s2/14375/s2.tif,data/480m_GSD/s2/14375/s2_pre.tif,data/480m_GSD/s2/14375/s2_pre_pre.tif,data/480m_GSD/s2/14375/s2_plume.tif,,,,,,,,,
14384,0,40.182617,-109.387387,S2,data/480m_GSD/s2/14384/s2.tif,data/480m_GSD/s2/14384/s2_pre.tif,data/480m_GSD/s2/14384/s2_pre_pre.tif,data/480m_GSD/s2/14384/s2_plume.tif,,,,,,,,,
14397,0,40.182617,-109.387387,S2,data/480m_GSD/s2/14397/s2.tif,data/480m_GSD/s2/14397/s2_pre.tif,data/480m_GSD/s2/14397/s2_pre_pre.tif,data/480m_GSD/s2/14397/s2_plume.tif,,,,,,,,,
14409,0,40.182617,-109.387387,S2,data/480m_GSD/s2/14409/s2.tif,data/480m_GSD/s2/14409/s2_pre.tif,data/480m_GSD/s2/14409/s2_pre_pre.tif,data/480m_GSD/s2/14409/s2_plume.tif,,,,,,,,,
14421,0,40.182617,-109.387387,S2,data/480m_GSD/s2/14421/s2.tif,data/480m_GSD/s2/14421/s2_pre.tif,data/480m_GSD/s2/14421/s2_pre_pre.tif,data/480m_GSD/s2/14421/s2_plume.tif,,,,,,,,,
14432,0,40.182617,-109.387387,S2,data/480m_GSD/s2/14432/s2.tif,data/480m_GSD/s2/14432/s2_pre.tif,data/480m_GSD/s2/14432/s2_pre_pre.tif,data/480m_GSD/s2/14432/s2_plume.tif,,,,,,,,,
14442,0,40.182617,-109.387387,S2,data/480m_GSD/s2/14442/s2.tif,data/480m_GSD/s2/14442/s2_pre.tif,data/480m_GSD/s2/14442/s2_pre_pre.tif,data/480m_GSD/s2/14442/s2_plume.tif,,,,,,,,,
