id,label,latitude,longitude,available_sensor,S2_t0_path,S2_pre_path,S2_pre_pre_path,S2_plume_label_path,L89_t0_path,L89_pre_path,L89_pre_pre_path,L89_plume_label_path,EMIT_t0_path,EMIT_pre_path,EMIT_pre_pre_path,EMIT_plume_label_path,S5p_temporal_path
439,0,31.8299163,-101.80811,S2,data/960m_GSD/s2/439/s2.tif,data/960m_GSD/s2/439/s2_pre.tif,data/960m_GSD/s2/439/s2_pre_pre.tif,data/960m_GSD/s2/439/s2_plume.tif,,,,,,,,,
447,0,31.8299163,-101.80811,S2,data/960m_GSD/s2/447/s2.tif,data/960m_GSD/s2/447/s2_pre.tif,data/960m_GSD/s2/447/s2_pre_pre.tif,data/960m_GSD/s2/447/s2_plume.tif,,,,,,,,,
455,0,31.8299163,-101.80811,S2,data/960m_GSD/s2/455/s2.tif,data/960m_GSD/s2/455/s2_pre.tif,data/960m_GSD/s2/455/s2_pre_pre.tif,data/960m_GSD/s2/455/s2_plume.tif,,,,,,,,,
463,0,31.8299163,-101.80811,S2,data/960m_GSD/s2/463/s2.tif,data/960m_GSD/s2/463/s2_pre.tif,data/960m_GSD/s2/463/s2_pre_pre.tif,data/960m_GSD/s2/463/s2_plume.tif,,,,,,,,,
470,0,31.8299163,-101.80811,S2,data/960m_GSD/s2/470/s2.tif,data/960m_GSD/s2/470/s2_pre.tif,data/960m_GSD/s2/470/s2_pre_pre.tif,data/960m_GSD/s2/470/s2_plume.tif,,,,,,,,,
480,0,31.8299163,-101.80811,S2,data/960m_GSD/s2/480/s2.tif,data/960m_GSD/s2/480/s2_pre.tif,data/960m_GSD/s2/480/s2_pre_pre.tif,data/960m_GSD/s2/480/s2_plume.tif,,,,,,,,,
492,0,31.8299163,-101.80811,S2,data/960m_GSD/s2/492/s2.tif,data/960m_GSD/s2/492/s2_pre.tif,data/960m_GSD/s2/492/s2_pre_pre.tif,data/960m_GSD/s2/492/s2_plume.tif,,,,,,,,,
498,0,31.8299163,-101.80811,S2,data/960m_GSD/s2/498/s2.tif,data/960m_GSD/s2/498/s2_pre.tif,data/960m_GSD/s2/498/s2_pre_pre.tif,data/960m_GSD/s2/498/s2_plume.tif,,,,,,,,,
505,0,31.8299163,-101.80811,S2,data/960m_GSD/s2/505/s2.tif,data/960m_GSD/s2/505/s2_pre.tif,data/960m_GSD/s2/505/s2_pre_pre.tif,data/960m_GSD/s2/505/s2_plume.tif,,,,,,,,,
514,0,31.8299163,-101.80811,S2,data/960m_GSD/s2/514/s2.tif,data/960m_GSD/s2/514/s2_pre.tif,data/960m_GSD/s2/514/s2_pre_pre.tif,data/960m_GSD/s2/514/s2_plume.tif,,,,,,,,,
250,1,31.826375,-102.10681,S2,data/960m_GSD/s2/250/s2.tif,data/960m_GSD/s2/250/s2_pre.tif,data/960m_GSD/s2/250/s2_pre_pre.tif,data/960m_GSD/s2/250/s2_plume.tif,,,,,,,,,
255,1,31.826375,-102.10681,S2,data/960m_GSD/s2/255/s2.tif,data/960m_GSD/s2/255/s2_pre.tif,data/960m_GSD/s2/255/s2_pre_pre.tif,data/960m_GSD/s2/255/s2_plume.tif,,,,,,,,,
260,1,31.826375,-102.10681,S2,data/960m_GSD/s2/260/s2.tif,data/960m_GSD/s2/260/s2_pre.tif,data/960m_GSD/s2/260/s2_pre_pre.tif,data/960m_GSD/s2/260/s2_plume.tif,,,,,,,,,
264,1,31.826375,-102.10681,S2,data/960m_GSD/s2/264/s2.tif,data/960m_GSD/s2/264/s2_pre.tif,data/960m_GSD/s2/264/s2_pre_pre.tif,data/960m_GSD/s2/264/s2_plume.tif,,,,,,,,,
271,1,31.826375,-102.10681,S2,data/960m_GSD/s2/271/s2.tif,data/960m_GSD/s2/271/s2_pre.tif,data/960m_GSD/s2/271/s2_pre_pre.tif,data/960m_GSD/s2/271/s2_plume.tif,,,,,,,,,
278,1,31.826375,-102.10681,S2,data/960m_GSD/s2/278/s2.tif,data/960m_GSD/s2/278/s2_pre.tif,data/960m_GSD/s2/278/s2_pre_pre.tif,data/960m_GSD/s2/278/s2_plume.tif,,,,,,,,,
284,1,31.826375,-102.10681,S2,data/960m_GSD/s2/284/s2.tif,data/960m_GSD/s2/284/s2_pre.tif,data/960m_GSD/s2/284/s2_pre_pre.tif,data/960m_GSD/s2/284/s2_plume.tif,,,,,,,,,
290,1,31.826375,-102.10681,S2,data/960m_GSD/s2/290/s2.tif,data/960m_GSD/s2/290/s2_pre.tif,data/960m_GSD/s2/290/s2_pre_pre.tif,data/960m_GSD/s2/290/s2_plume.tif,,,,,,,,,
299,1,31.826375,-102.10681,S2,data/960m_GSD/s2/299/s2.tif,data/960m_GSD/s2/299/s2_pre.tif,data/960m_GSD/s2/299/s2_pre_pre.tif,data/960m_GSD/s2/299/s2_plume.tif,,,,,,,,,
306,1,31.826375,-102.10681,S2,data/960m_GSD/s2/306/s2.tif,data/960m_GSD/s2/306/s2_pre.tif,data/960m_GSD/s2/306/s2_pre_pre.tif,data/960m_GSD/s2/306/s2_plume.tif,,,,,,,,,
315,1,31.826375,-102.10681,S2,data/960m_GSD/s2/315/s2.tif,data/960m_GSD/s2/315/s2_pre.tif,data/960m_GSD/s2/315/s2_pre_pre.tif,data/960m_GSD/s2/315/s2_plume.tif,,,,,,,,,
323,1,31.826375,-102.10681,S2,data/960m_GSD/s2/323/s2.tif,data/960m_GSD/s2/323/s2_pre.tif,data/960m_GSD/s2/323/s2_pre_pre.tif,data/960m_GSD/s2/323/s2_plume.tif,,,,,,,,,
331,1,31.826375,-102.10681,S2,data/960m_GSD/s2/331/s2.tif,data/960m_GSD/s2/331/s2_pre.tif,data/960m_GSD/s2/331/s2_pre_pre.tif,data/960m_GSD/s2/331/s2_plume.tif,,,,,,,,,
336,1,31.826375,-102.10681,S2,data/960m_GSD/s2/336/s2.tif,data/960m_GSD/s2/336/s2_pre.tif,data/960m_GSD/s2/336/s2_pre_pre.tif,data/960m_GSD/s2/336/s2_plume.tif,,,,,,,,,
344,1,31.826375,-102.10681,S2,data/960m_GSD/s2/344/s2.tif,data/960m_GSD/s2/344/s2_pre.tif,data/960m_GSD/s2/344/s2_pre_pre.tif,data/960m_GSD/s2/344/s2_plume.tif,,,,,,,,,
352,1,31.826375,-102.10681,S2,data/960m_GSD/s2/352/s2.tif,data/960m_GSD/s2/352/s2_pre.tif,data/960m_GSD/s2/352/s2_pre_pre.tif,data/960m_GSD/s2/352/s2_plume.tif,,,,,,,,,
360,0,31.826375,-102.10681,S2,data/960m_GSD/s2/360/s2.tif,data/960m_GSD/s2/360/s2_pre.tif,data/960m_GSD/s2/360/s2_pre_pre.tif,data/960m_GSD/s2/360/s2_plume.tif,,,,,,,,,
367,0,31.826375,-102.10681,S2,data/960m_GSD/s2/367/s2.tif,data/960m_GSD/s2/367/s2_pre.tif,data/960m_GSD/s2/367/s2_pre_pre.tif,data/960m_GSD/s2/367/s2_plume.tif,,,,,,,,,
375,0,31.826375,-102.10681,S2,data/960m_GSD/s2/375/s2.tif,data/960m_GSD/s2/375/s2_pre.tif,data/960m_GSD/s2/375/s2_pre_pre.tif,data/960m_GSD/s2/375/s2_plume.tif,,,,,,,,,
383,0,31.826375,-102.10681,S2,data/960m_GSD/s2/383/s2.tif,data/960m_GSD/s2/383/s2_pre.tif,data/960m_GSD/s2/383/s2_pre_pre.tif,data/960m_GSD/s2/383/s2_plume.tif,,,,,,,,,
389,0,31.826375,-102.10681,S2,data/960m_GSD/s2/389/s2.tif,data/960m_GSD/s2/389/s2_pre.tif,data/960m_GSD/s2/389/s2_pre_pre.tif,data/960m_GSD/s2/389/s2_plume.tif,,,,,,,,,
397,0,31.826375,-102.10681,S2,data/960m_GSD/s2/397/s2.tif,data/960m_GSD/s2/397/s2_pre.tif,data/960m_GSD/s2/397/s2_pre_pre.tif,data/960m_GSD/s2/397/s2_plume.tif,,,,,,,,,
407,0,31.826375,-102.10681,S2,data/960m_GSD/s2/407/s2.tif,data/960m_GSD/s2/407/s2_pre.tif,data/960m_GSD/s2/407/s2_pre_pre.tif,data/960m_GSD/s2/407/s2_plume.tif,,,,,,,,,
415,0,31.826375,-102.10681,S2,data/960m_GSD/s2/415/s2.tif,data/960m_GSD/s2/415/s2_pre.tif,data/960m_GSD/s2/415/s2_pre_pre.tif,data/960m_GSD/s2/415/s2_plume.tif,,,,,,,,,
423,0,31.826375,-102.10681,S2,data/960m_GSD/s2/423/s2.tif,data/960m_GSD/s2/423/s2_pre.tif,data/960m_GSD/s2/423/s2_pre_pre.tif,data/960m_GSD/s2/423/s2_plume.tif,,,,,,,,,
432,0,31.826375,-102.10681,S2,data/960m_GSD/s2/432/s2.tif,data/960m_GSD/s2/432/s2_pre.tif,data/960m_GSD/s2/432/s2_pre_pre.tif,data/960m_GSD/s2/432/s2_plume.tif,,,,,,,,,
442,0,31.826375,-102.10681,S2,data/960m_GSD/s2/442/s2.tif,data/960m_GSD/s2/442/s2_pre.tif,data/960m_GSD/s2/442/s2_pre_pre.tif,data/960m_GSD/s2/442/s2_plume.tif,,,,,,,,,
452,0,31.826375,-102.10681,S2,data/960m_GSD/s2/452/s2.tif,data/960m_GSD/s2/452/s2_pre.tif,data/960m_GSD/s2/452/s2_pre_pre.tif,data/960m_GSD/s2/452/s2_plume.tif,,,,,,,,,
460,0,31.826375,-102.10681,S2,data/960m_GSD/s2/460/s2.tif,data/960m_GSD/s2/460/s2_pre.tif,data/960m_GSD/s2/460/s2_pre_pre.tif,data/960m_GSD/s2/460/s2_plume.tif,,,,,,,,,
467,0,31.826375,-102.10681,S2,data/960m_GSD/s2/467/s2.tif,data/960m_GSD/s2/467/s2_pre.tif,data/960m_GSD/s2/467/s2_pre_pre.tif,data/960m_GSD/s2/467/s2_plume.tif,,,,,,,,,
475,0,31.826375,-102.10681,S2,data/960m_GSD/s2/475/s2.tif,data/960m_GSD/s2/475/s2_pre.tif,data/960m_GSD/s2/475/s2_pre_pre.tif,data/960m_GSD/s2/475/s2_plume.tif,,,,,,,,,
484,0,31.826375,-102.10681,S2,data/960m_GSD/s2/484/s2.tif,data/960m_GSD/s2/484/s2_pre.tif,data/960m_GSD/s2/484/s2_pre_pre.tif,data/960m_GSD/s2/484/s2_plume.tif,,,,,,,,,
298,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/298/s2.tif,data/960m_GSD/s2/298/s2_pre.tif,data/960m_GSD/s2/298/s2_pre_pre.tif,data/960m_GSD/s2/298/s2_plume.tif,,,,,,,,,
307,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/307/s2.tif,data/960m_GSD/s2/307/s2_pre.tif,data/960m_GSD/s2/307/s2_pre_pre.tif,data/960m_GSD/s2/307/s2_plume.tif,,,,,,,,,
317,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/317/s2.tif,data/960m_GSD/s2/317/s2_pre.tif,data/960m_GSD/s2/317/s2_pre_pre.tif,data/960m_GSD/s2/317/s2_plume.tif,,,,,,,,,
326,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/326/s2.tif,data/960m_GSD/s2/326/s2_pre.tif,data/960m_GSD/s2/326/s2_pre_pre.tif,data/960m_GSD/s2/326/s2_plume.tif,,,,,,,,,
333,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/333/s2.tif,data/960m_GSD/s2/333/s2_pre.tif,data/960m_GSD/s2/333/s2_pre_pre.tif,data/960m_GSD/s2/333/s2_plume.tif,,,,,,,,,
342,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/342/s2.tif,data/960m_GSD/s2/342/s2_pre.tif,data/960m_GSD/s2/342/s2_pre_pre.tif,data/960m_GSD/s2/342/s2_plume.tif,,,,,,,,,
350,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/350/s2.tif,data/960m_GSD/s2/350/s2_pre.tif,data/960m_GSD/s2/350/s2_pre_pre.tif,data/960m_GSD/s2/350/s2_plume.tif,,,,,,,,,
357,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/357/s2.tif,data/960m_GSD/s2/357/s2_pre.tif,data/960m_GSD/s2/357/s2_pre_pre.tif,data/960m_GSD/s2/357/s2_plume.tif,,,,,,,,,
364,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/364/s2.tif,data/960m_GSD/s2/364/s2_pre.tif,data/960m_GSD/s2/364/s2_pre_pre.tif,data/960m_GSD/s2/364/s2_plume.tif,,,,,,,,,
372,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/372/s2.tif,data/960m_GSD/s2/372/s2_pre.tif,data/960m_GSD/s2/372/s2_pre_pre.tif,data/960m_GSD/s2/372/s2_plume.tif,,,,,,,,,
380,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/380/s2.tif,data/960m_GSD/s2/380/s2_pre.tif,data/960m_GSD/s2/380/s2_pre_pre.tif,data/960m_GSD/s2/380/s2_plume.tif,,,,,,,,,
388,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/388/s2.tif,data/960m_GSD/s2/388/s2_pre.tif,data/960m_GSD/s2/388/s2_pre_pre.tif,data/960m_GSD/s2/388/s2_plume.tif,,,,,,,,,
396,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/396/s2.tif,data/960m_GSD/s2/396/s2_pre.tif,data/960m_GSD/s2/396/s2_pre_pre.tif,data/960m_GSD/s2/396/s2_plume.tif,,,,,,,,,
404,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/404/s2.tif,data/960m_GSD/s2/404/s2_pre.tif,data/960m_GSD/s2/404/s2_pre_pre.tif,data/960m_GSD/s2/404/s2_plume.tif,,,,,,,,,
411,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/411/s2.tif,data/960m_GSD/s2/411/s2_pre.tif,data/960m_GSD/s2/411/s2_pre_pre.tif,data/960m_GSD/s2/411/s2_plume.tif,,,,,,,,,
419,1,31.8394815,-102.14006,S2,data/960m_GSD/s2/419/s2.tif,data/960m_GSD/s2/419/s2_pre.tif,data/960m_GSD/s2/419/s2_pre_pre.tif,data/960m_GSD/s2/419/s2_plume.tif,,,,,,,,,
427,0,31.8394815,-102.14006,S2,data/960m_GSD/s2/427/s2.tif,data/960m_GSD/s2/427/s2_pre.tif,data/960m_GSD/s2/427/s2_pre_pre.tif,data/960m_GSD/s2/427/s2_plume.tif,,,,,,,,,
436,0,31.8394815,-102.14006,S2,data/960m_GSD/s2/436/s2.tif,data/960m_GSD/s2/436/s2_pre.tif,data/960m_GSD/s2/436/s2_pre_pre.tif,data/960m_GSD/s2/436/s2_plume.tif,,,,,,,,,
445,0,31.8394815,-102.14006,S2,data/960m_GSD/s2/445/s2.tif,data/960m_GSD/s2/445/s2_pre.tif,data/960m_GSD/s2/445/s2_pre_pre.tif,data/960m_GSD/s2/445/s2_plume.tif,,,,,,,,,
453,0,31.8394815,-102.14006,S2,data/960m_GSD/s2/453/s2.tif,data/960m_GSD/s2/453/s2_pre.tif,data/960m_GSD/s2/453/s2_pre_pre.tif,data/960m_GSD/s2/453/s2_plume.tif,,,,,,,,,
465,0,31.8394815,-102.14006,S2,data/960m_GSD/s2/465/s2.tif,data/960m_GSD/s2/465/s2_pre.tif,data/960m_GSD/s2/465/s2_pre_pre.tif,data/960m_GSD/s2/465/s2_plume.tif,,,,,,,,,
476,0,31.8394815,-102.14006,S2,data/960m_GSD/s2/476/s2.tif,data/960m_GSD/s2/476/s2_pre.tif,data/960m_GSD/s2/476/s2_pre_pre.tif,data/960m_GSD/s2/476/s2_plume.tif,,,,,,,,,
487,0,31.8394815,-102.14006,S2,data/960m_GSD/s2/487/s2.tif,data/960m_GSD/s2/487/s2_pre.tif,data/960m_GSD/s2/487/s2_pre_pre.tif,data/960m_GSD/s2/487/s2_plume.tif,,,,,,,,,
494,0,31.8394815,-102.14006,S2,data/960m_GSD/s2/494/s2.tif,data/960m_GSD/s2/494/s2_pre.tif,data/960m_GSD/s2/494/s2_pre_pre.tif,data/960m_GSD/s2/494/s2_plume.tif,,,,,,,,,
502,0,31.8394815,-102.14006,S2,data/960m_GSD/s2/502/s2.tif,data/960m_GSD/s2/502/s2_pre.tif,data/960m_GSD/s2/502/s2_pre_pre.tif,data/960m_GSD/s2/502/s2_plume.tif,,,,,,,,,
807,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/807/s2.tif,data/960m_GSD/s2/807/s2_pre.tif,data/960m_GSD/s2/807/s2_pre_pre.tif,data/960m_GSD/s2/807/s2_plume.tif,,,,,,,,,
818,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/818/s2.tif,data/960m_GSD/s2/818/s2_pre.tif,data/960m_GSD/s2/818/s2_pre_pre.tif,data/960m_GSD/s2/818/s2_plume.tif,,,,,,,,,
829,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/829/s2.tif,data/960m_GSD/s2/829/s2_pre.tif,data/960m_GSD/s2/829/s2_pre_pre.tif,data/960m_GSD/s2/829/s2_plume.tif,,,,,,,,,
840,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/840/s2.tif,data/960m_GSD/s2/840/s2_pre.tif,data/960m_GSD/s2/840/s2_pre_pre.tif,data/960m_GSD/s2/840/s2_plume.tif,,,,,,,,,
847,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/847/s2.tif,data/960m_GSD/s2/847/s2_pre.tif,data/960m_GSD/s2/847/s2_pre_pre.tif,data/960m_GSD/s2/847/s2_plume.tif,,,,,,,,,
856,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/856/s2.tif,data/960m_GSD/s2/856/s2_pre.tif,data/960m_GSD/s2/856/s2_pre_pre.tif,data/960m_GSD/s2/856/s2_plume.tif,,,,,,,,,
869,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/869/s2.tif,data/960m_GSD/s2/869/s2_pre.tif,data/960m_GSD/s2/869/s2_pre_pre.tif,data/960m_GSD/s2/869/s2_plume.tif,,,,,,,,,
881,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/881/s2.tif,data/960m_GSD/s2/881/s2_pre.tif,data/960m_GSD/s2/881/s2_pre_pre.tif,data/960m_GSD/s2/881/s2_plume.tif,,,,,,,,,
894,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/894/s2.tif,data/960m_GSD/s2/894/s2_pre.tif,data/960m_GSD/s2/894/s2_pre_pre.tif,data/960m_GSD/s2/894/s2_plume.tif,,,,,,,,,
906,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/906/s2.tif,data/960m_GSD/s2/906/s2_pre.tif,data/960m_GSD/s2/906/s2_pre_pre.tif,data/960m_GSD/s2/906/s2_plume.tif,,,,,,,,,
917,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/917/s2.tif,data/960m_GSD/s2/917/s2_pre.tif,data/960m_GSD/s2/917/s2_pre_pre.tif,data/960m_GSD/s2/917/s2_plume.tif,,,,,,,,,
925,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/925/s2.tif,data/960m_GSD/s2/925/s2_pre.tif,data/960m_GSD/s2/925/s2_pre_pre.tif,data/960m_GSD/s2/925/s2_plume.tif,,,,,,,,,
935,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/935/s2.tif,data/960m_GSD/s2/935/s2_pre.tif,data/960m_GSD/s2/935/s2_pre_pre.tif,data/960m_GSD/s2/935/s2_plume.tif,,,,,,,,,
942,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/942/s2.tif,data/960m_GSD/s2/942/s2_pre.tif,data/960m_GSD/s2/942/s2_pre_pre.tif,data/960m_GSD/s2/942/s2_plume.tif,,,,,,,,,
949,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/949/s2.tif,data/960m_GSD/s2/949/s2_pre.tif,data/960m_GSD/s2/949/s2_pre_pre.tif,data/960m_GSD/s2/949/s2_plume.tif,,,,,,,,,
960,1,31.9030824,-101.87236,S2,data/960m_GSD/s2/960/s2.tif,data/960m_GSD/s2/960/s2_pre.tif,data/960m_GSD/s2/960/s2_pre_pre.tif,data/960m_GSD/s2/960/s2_plume.tif,,,,,,,,,
968,0,31.9030824,-101.87236,S2,data/960m_GSD/s2/968/s2.tif,data/960m_GSD/s2/968/s2_pre.tif,data/960m_GSD/s2/968/s2_pre_pre.tif,data/960m_GSD/s2/968/s2_plume.tif,,,,,,,,,
977,0,31.9030824,-101.87236,S2,data/960m_GSD/s2/977/s2.tif,data/960m_GSD/s2/977/s2_pre.tif,data/960m_GSD/s2/977/s2_pre_pre.tif,data/960m_GSD/s2/977/s2_plume.tif,,,,,,,,,
985,0,31.9030824,-101.87236,S2,data/960m_GSD/s2/985/s2.tif,data/960m_GSD/s2/985/s2_pre.tif,data/960m_GSD/s2/985/s2_pre_pre.tif,data/960m_GSD/s2/985/s2_plume.tif,,,,,,,,,
992,0,31.9030824,-101.87236,S2,data/960m_GSD/s2/992/s2.tif,data/960m_GSD/s2/992/s2_pre.tif,data/960m_GSD/s2/992/s2_pre_pre.tif,data/960m_GSD/s2/992/s2_plume.tif,,,,,,,,,
1000,0,31.9030824,-101.87236,S2,data/960m_GSD/s2/1000/s2.tif,data/960m_GSD/s2/1000/s2_pre.tif,data/960m_GSD/s2/1000/s2_pre_pre.tif,data/960m_GSD/s2/1000/s2_plume.tif,,,,,,,,,
1007,0,31.9030824,-101.87236,S2,data/960m_GSD/s2/1007/s2.tif,data/960m_GSD/s2/1007/s2_pre.tif,data/960m_GSD/s2/1007/s2_pre_pre.tif,data/960m_GSD/s2/1007/s2_plume.tif,,,,,,,,,
1017,0,31.9030824,-101.87236,S2,data/960m_GSD/s2/1017/s2.tif,data/960m_GSD/s2/1017/s2_pre.tif,data/960m_GSD/s2/1017/s2_pre_pre.tif,data/960m_GSD/s2/1017/s2_plume.tif,,,,,,,,,
1024,0,31.9030824,-101.87236,S2,data/960m_GSD/s2/1024/s2.tif,data/960m_GSD/s2/1024/s2_pre.tif,data/960m_GSD/s2/1024/s2_pre_pre.tif,data/960m_GSD/s2/1024/s2_plume.tif,,,,,,,,,
1034,0,31.9030824,-101.87236,S2,data/960m_GSD/s2/1034/s2.tif,data/960m_GSD/s2/1034/s2_pre.tif,data/960m_GSD/s2/1034/s2_pre_pre.tif,data/960m_GSD/s2/1034/s2_plume.tif,,,,,,,,,
